Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-05-15,24681,359768,43418,10704,1502,0.921017366144
2020-05-14,26658,365598,44695,10888,1871,0.9185977811980001
2020-05-13,21218,319604,45170,10978,1696,0.9163689285009999
2020-05-12,22608,308692,45815,11241,1472,0.9143431524660001
2020-05-11,18237,382808,44803,11147,887,0.912528223587
2020-05-10,21603,268040,45452,11393,1024,0.9109263361929999
2020-05-09,24734,291606,47165,11496,1432,0.9095340193629999
2020-05-08,27623,298876,48284,11780,1779,0.9083427647650001
2020-05-07,27544,302389,49710,12137,2740,0.907340099513
2020-05-06,24986,245492,50806,12478,1932,0.90651083654
2020-05-05,22427,271488,51468,12629,2445,0.905838290938
2020-05-04,22407,231805,50592,12696,1012,0.905305327649
2020-05-03,25774,236722,50849,12722,1206,0.904895178424
2020-05-02,29323,248880,52232,12904,1541,0.904592679225
2020-05-01,33080,295619,52931,12845,1753,0.9043871874070001
2020-04-30,29645,233887,54436,13255,2117,0.904267919515
2020-04-29,27180,239053,55585,13535,2692,0.904223940656
2020-04-28,25098,206309,55596,13562,2042,0.904230377654
2020-04-27,22045,195884,55630,13812,1237,0.904288161883
2020-04-26,27414,206638,55662,14099,1188,0.904390541849
2020-04-25,36026,277690,56895,14414,1714,0.904532012789
2020-04-24,34196,235626,56702,14602,1865,0.904726333699
2020-04-23,31786,193199,58433,14744,1764,0.904978780985
2020-04-22,28908,323601,58627,15015,2065,0.9052879990889999
2020-04-21,26315,152936,59264,14941,2429,0.905624075854
2020-04-20,25837,146056,56236,14489,1765,0.905973611073
2020-04-19,27405,153763,56007,14410,1733,0.906361007894
2020-04-18,27982,146234,57238,14768,1837,0.906790183394
2020-04-17,32013,159591,58532,14890,2077,0.907300871726
2020-04-16,30840,163483,59140,15130,2141,0.907943416204
2020-04-15,30269,138095,59539,14647,2486,0.908719419442
2020-04-14,25639,152185,59222,14039,2287,0.909633142174
2020-04-13,25257,133454,55815,13632,1572,0.910549093283
2020-04-12,27871,139323,55136,13623,1630,0.9116045919210001
2020-04-11,30615,138891,55229,13280,1982,0.912830996943
2020-04-10,34235,157502,52373,12698,2055,0.914267269919
2020-04-09,34417,169694,50535,12254,1972,0.9159619169769999
2020-04-08,30481,147468,44833,10180,1944,0.917975456598
2020-04-07,30624,154321,43163,9821,1956,0.920383563528
2020-04-06,28891,151525,35559,6943,1254,0.923281082087
2020-04-05,25484,119194,31593,5677,1285,0.9267871554100001
2020-04-04,33212,229260,29749,5383,1440,0.93105178017
2020-04-03,31896,132569,25234,4811,1259,0.936264163418
2020-04-02,28021,119025,22538,4410,1149,0.9426633131450001
2020-04-01,25750,108208,20517,3937,988,0.9505512979530001
2020-03-31,24708,112335,17910,3487,861,0.960309481977
2020-03-30,21927,118648,15616,3087,577,0.9724176213689999
2020-03-29,19605,87547,13868,2456,516,0.987474722354
2020-03-28,19696,106837,12217,2174,519,1.00621858876
2020-03-27,19051,103505,10820,1792,401,1.02953754241
2020-03-26,17648,101631,7651,1299,311,1.05846268354
2020-03-25,12853,84263,4971,,232,1.09412322364
2020-03-24,10631,68955,3828,,231,1.13764429787
2020-03-23,11449,58200,2770,,97,1.18997279302
2020-03-22,9251,45272,2155,,143,1.25163898874
2020-03-21,6883,45270,1436,,61,1.32249922671
2020-03-20,6252,36612,1042,,68,1.40154030746
2020-03-19,4665,27940,617,,46,1.4868321681
2020-03-18,3170,25089,416,,31,1.57567688046
2020-03-17,3604,17253,325,,22,1.66493557279
2020-03-16,1568,17869,,,21,1.7514555136400003
2020-03-15,1250,7622,,,15,1.8324916356
2020-03-14,921,4586,,,9,1.90602320494
2020-03-13,1028,9174,,,4,1.9709004220299997
2020-03-12,674,5265,,,8,2.02680901911
2020-03-11,529,3822,,,6,2.07409679033
2020-03-10,440,2494,,,2,2.11353932366
2020-03-09,366,1757,,,4,2.14611837135
2020-03-08,267,856,,,4,2.17285571748
2020-03-07,220,792,,,1,2.19471166458
2020-03-06,142,776,,,6,2.21253631926
2020-03-05,152,618,,,4,2.22705556162
2020-03-04,187,1093,,,2,2.23887587341
2020-03-03,101,248,,,3,2.24849742468
2020-03-02,82,193,,,3,2.25632963249
2020-03-01,88,83,,,3,2.2627062761000003
