Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-06-28,42161,586369,32117,5230,273,1.04395595208
2020-06-27,43471,590877,32220,5296,506,1.04384449936
2020-06-26,44373,602947,31423,5263,619,1.0435597562999999
2020-06-25,39061,637587,31532,5305,2500,1.04307818568
2020-06-24,38706,512428,30826,5279,722,1.0423763556299999
2020-06-23,33018,501414,29920,5416,703,1.041432374
2020-06-22,27050,464772,28490,5311,282,1.0402277210700002
2020-06-21,27287,512208,27718,5155,297,1.0387493699099999
2020-06-20,31958,566476,27757,5220,621,1.03699199587
2020-06-19,31055,571246,28392,5332,647,1.03495996339
2020-06-18,27512,517739,28185,5458,693,1.0326685987100002
2020-06-17,23871,488751,28311,5605,778,1.0301443263299999
2020-06-16,23638,467026,28028,5564,713,1.02742335405
2020-06-15,18655,447739,27115,5695,379,1.02454866565
2020-06-14,21240,478569,27247,5743,356,1.0209136460100001
2020-06-13,25134,499828,27902,5878,693,1.01721262294
2020-06-12,23481,594316,28524,6012,771,1.01348294957
2020-06-11,22051,459079,29064,6067,903,1.00975172559
2020-06-10,20764,429546,30203,6242,874,1.00603378972
2020-06-09,17156,420463,30547,6450,893,1.0023316495799999
2020-06-08,17168,403692,29969,6394,657,0.998637294824
2020-06-07,18774,446343,30299,6493,449,0.994935541223
2020-06-06,23038,482914,30909,6754,721,0.991208357162
2020-06-05,23363,509466,31335,6912,844,0.9874395239799999
2020-06-04,20828,462250,31659,7054,878,0.983618952362
2020-06-03,20314,467965,32081,7224,965,0.979746007027
2020-06-02,19996,419864,32728,7403,971,0.9758312935629999
2020-06-01,20379,413248,33160,7588,665,0.9718965598129999
2020-05-31,21672,399421,33840,7623,657,0.9679726665999999
2020-05-30,23842,427784,34650,7956,932,0.9640959491619999
2020-05-29,23485,491504,35871,8175,1177,0.960303631079
2020-05-28,22610,415315,36967,8389,1242,0.956629157737
2020-05-27,19395,310216,37241,8547,1309,0.953098312042
2020-05-26,16620,306714,36609,8585,640,0.949726762748
2020-05-25,18728,421768,36668,8472,561,0.9465193532389999
2020-05-24,20134,383233,36706,8487,682,0.9434710791600001
2020-05-23,21698,391568,37873,8812,1048,0.940569421276
2020-05-22,24519,411208,38802,9048,1285,0.9377975381899999
2020-05-21,26559,422062,39915,9090,1398,0.935137771682
2020-05-20,21537,408729,40884,9829,1382,0.93257494287
2020-05-19,20794,401108,41091,9829,1292,0.930098988668
2020-05-18,20976,356121,40869,9987,866,0.927706593407
2020-05-17,20286,373562,41108,10164,889,0.9254016182089999
2020-05-16,24664,363606,42896,10509,1256,0.9231943161789999
2020-05-15,24681,359768,42854,10704,1500,0.921099527023
2020-05-14,26658,365598,44075,10888,1869,0.919134233832
2020-05-13,21218,319604,44514,10978,1694,0.917314949474
2020-05-12,22608,308692,45199,11241,1473,0.9156554169419999
2020-05-11,18237,382808,44191,11147,888,0.9141649767129999
2020-05-10,21603,268040,44943,11393,1024,0.9128477501960001
2020-05-09,24734,291606,46637,11496,1434,0.911702613086
2020-05-08,27623,298876,47718,11780,1780,0.910723785663
2020-05-07,27544,302389,49130,12137,2739,0.909901803672
2020-05-06,24986,245492,50227,9380,1933,0.9092246379160001
2020-05-05,22427,271488,50906,9348,2443,0.908678779626
2020-05-04,22407,231805,50062,9366,1013,0.9082501755679999
2020-05-03,25774,236722,50312,9292,1215,0.9079249595059999
2020-05-02,29323,248880,51734,9403,1541,0.9076909090270001
2020-05-01,33080,295619,52370,9205,1753,0.9075399941269999
2020-04-30,29645,233887,53793,9486,2117,0.907463302062
2020-04-29,27180,239053,54930,9612,2692,0.9074489981839999
2020-04-28,25098,206309,54940,9491,2042,0.9074765312799999
2020-04-27,22045,195884,54971,9655,1237,0.9075479445819999
2020-04-26,27414,206638,55050,14831,1188,0.9076575861249999
2020-04-25,36026,277690,56344,15020,1714,0.9078008630509999
2020-04-24,34196,235626,56075,15078,1865,0.907990694958
2020-04-23,31786,193199,57889,15163,1764,0.9082342919259999
2020-04-22,28908,323601,58130,15341,2065,0.908530927547
2020-04-21,26315,152936,58579,15228,2429,0.9088506743970001
2020-04-20,25837,146056,55677,14691,1765,0.9091778925299999
2020-04-19,27405,153763,55570,14548,1733,0.909539599849
2020-04-18,27982,146234,56591,14788,1837,0.909939553461
2020-04-17,32013,159591,57808,14910,2077,0.910420478263
2020-04-16,30840,163483,58625,15150,2141,0.9110591230959999
2020-04-15,30269,138095,59260,14667,2486,0.911816345226
