Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-06-20,32325,583940,27757,5220,630,1.03859389081
2020-06-19,31327,578665,28392,5332,648,1.0370286417799999
2020-06-18,27406,466071,28185,5458,697,1.03522954759
2020-06-17,23885,488570,28311,5605,782,1.0332194408700002
2020-06-16,23498,464715,28028,5564,713,1.03102974402
2020-06-15,18521,449488,27115,5695,375,1.02869769782
2020-06-14,21486,485082,27247,5743,358,1.0254563431100001
2020-06-13,25344,519910,27902,5878,695,1.0221475958700001
2020-06-12,23318,583418,28524,6012,775,1.0188033193600001
2020-06-11,22023,448120,29064,6067,912,1.01544610631
2020-06-10,20749,422704,30203,6242,878,1.0120875152700002
2020-06-09,17166,415882,30547,6450,902,1.0087280483
2020-06-08,17123,399865,29969,6394,655,1.00535882378
2020-06-07,19307,445476,30299,6493,460,1.00196463002
2020-06-06,22355,477704,30909,6754,717,0.998527866138
2020-06-05,22990,504193,31335,6912,848,0.995032781612
2020-06-04,20566,460504,31659,7054,876,0.9914693938789999
2020-06-03,20189,467820,32081,7224,960,0.987836485307
2020-06-02,19940,420453,32728,7403,969,0.984143171425
2020-06-01,20251,413933,33160,7588,675,0.9804087159360001
2020-05-31,21566,399317,33840,7623,655,0.9766605517929999
2020-05-30,23712,427809,34650,7956,937,0.972930813791
2020-05-29,23365,492364,35871,8175,1178,0.9692520111669999
2020-05-28,22467,419799,36967,8389,1272,0.965652665023
2020-05-27,19300,307610,37251,8547,1271,0.962153734304
2020-05-26,16571,307652,36609,8585,635,0.9587664556829999
2020-05-25,18669,421668,36668,8472,562,0.955491899443
2020-05-24,20101,383143,36706,8487,678,0.9523222001289999
2020-05-23,21653,391606,37873,8812,1048,0.949243144848
2020-05-22,24452,412255,38802,9048,1287,0.946237633002
2020-05-21,26490,423137,39915,9090,1403,0.9432894499200002
2020-05-20,21469,410298,40884,9829,1387,0.940386796573
2020-05-19,20731,402319,41091,9829,1298,0.9375250660109999
2020-05-18,20915,357257,40869,9987,859,0.93470845329
2020-05-17,20256,373493,41108,10164,882,0.931950146015
2020-05-16,24627,363785,42896,10509,1266,0.92927106486
2020-05-15,24599,360803,42854,10704,1498,0.9266973820659999
2020-05-14,26601,366651,44075,10888,1878,0.9242572884010001
2020-05-13,21182,321472,44514,10978,1691,0.921977596996
2020-05-12,22587,310132,45199,11241,1475,0.919880791055
2020-05-11,18199,384003,44191,11147,872,0.917982958184
2020-05-10,21584,268006,44943,11393,1016,0.916292797668
2020-05-09,24708,291829,46637,11496,1440,0.9148116576559999
2020-05-08,27584,299973,47718,11780,1778,0.9135343728859999
2020-05-07,27500,303663,49130,12137,2733,0.9124505926600001
2020-05-06,24950,247383,50227,9380,1930,0.911546296031
2020-05-05,22398,272954,50906,9348,2438,0.910805255818
2020-05-04,22361,233242,50062,9366,1009,0.910210300412
2020-05-03,25769,236737,50312,9292,1210,0.9097443039899998
2020-05-02,29298,249297,51734,9403,1544,0.909391548844
2020-05-01,33043,297568,52370,9205,1746,0.9091404059720001
2020-04-30,29581,235443,53793,9486,2114,0.908979008704
2020-04-29,27140,240902,54930,9612,2692,0.908894271103
