Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-06-26,44373,602947,31423,5263,619,1.04464852265
2020-06-25,39061,637587,31532,5305,2500,1.04433369327
2020-06-24,38706,512428,30826,5279,722,1.04381407203
2020-06-23,33018,501414,29920,5416,703,1.04306909482
2020-06-22,27050,464772,28490,5311,282,1.04208123204
2020-06-21,27287,512208,27718,5155,297,1.04083792834
2020-06-20,31958,566476,27757,5220,621,1.039333624
2020-06-19,31055,571246,28392,5332,647,1.03757157612
2020-06-18,27512,517739,28185,5458,693,1.0355650134899999
2020-06-17,23871,488751,28311,5605,778,1.03333724094
2020-06-16,23638,467026,28028,5564,713,1.03092040748
2020-06-15,18655,447739,27115,5695,379,1.02835268251
2020-06-14,21240,478569,27247,5743,356,1.02495586191
2020-06-13,25134,499828,27902,5878,693,1.0214851329299999
2020-06-12,23481,594316,28524,6012,771,1.01797289602
2020-06-11,22051,459079,29064,6067,903,1.01444193516
2020-06-10,20764,429546,30203,6242,874,1.0109036308600001
2020-06-09,17156,420463,30547,6450,893,1.0073579956299998
2020-06-08,17168,403692,29969,6394,657,1.00379548635
2020-06-07,18774,446343,30299,6493,449,1.0002002672299999
2020-06-06,23038,482914,30909,6754,721,0.996554408172
2020-06-05,23363,509466,31335,6912,844,0.992842399153
2020-06-04,20828,462250,31659,7054,878,0.989055322675
2020-06-03,20314,467965,32081,7224,965,0.985194044623
2020-06-02,19996,419864,32728,7403,971,0.981270876434
2020-06-01,20379,413248,33160,7588,665,0.977309355792
2020-05-31,21672,399421,33840,7623,657,0.973342096656
2020-05-30,23842,427784,34650,7956,932,0.969407031366
2020-05-29,23485,491504,35871,8175,1177,0.965542714917
2020-05-28,22610,415315,36967,8389,1242,0.961783572143
2020-05-27,19395,310216,37241,8547,1309,0.9581559659409999
2020-05-26,16620,306714,36609,8585,640,0.95467574965
2020-05-25,18728,421768,36668,8472,561,0.9513476182430001
2020-05-24,20134,383233,36706,8487,682,0.948166205954
2020-05-23,21698,391568,37873,8812,1048,0.945118588186
2020-05-22,24519,411208,38802,9048,1285,0.9421876763860001
2020-05-21,26559,422062,39915,9090,1398,0.939355935849
2020-05-20,21537,408729,40884,9829,1382,0.936608875789
2020-05-19,20794,401108,41091,9829,1292,0.933937828718
2020-05-18,20976,356121,40869,9987,866,0.9313416428579999
2020-05-17,20286,373562,41108,10164,889,0.9288270678
2020-05-16,24664,363606,42896,10509,1256,0.926407815998
2020-05-15,24681,359768,42854,10704,1500,0.9241025103399999
2020-05-14,26658,365598,44075,10888,1869,0.921931938533
2020-05-13,21218,319604,44514,10978,1694,0.919916132744
2020-05-12,22608,308692,45199,11241,1473,0.918071809737
2020-05-11,18237,382808,44191,11147,888,0.9164105620909999
2020-05-10,21603,268040,44943,11393,1024,0.914937965662
2020-05-09,24734,291606,46637,11496,1434,0.913653571395
2020-05-08,27623,298876,47718,11780,1780,0.912551586769
2020-05-07,27544,302389,49130,12137,2739,0.91162198161
2020-05-06,24986,245492,50227,9380,1933,0.9108517584
2020-05-05,22427,271488,50906,9348,2443,0.9102261822700002
2020-05-04,22407,231805,50062,9366,1013,0.909729840803
2020-05-03,25774,236722,50312,9292,1215,0.909347473836
2020-05-02,29323,248880,51734,9403,1541,0.909065220105
2020-05-01,33080,295619,52370,9205,1753,0.9088732318230001
2020-04-30,29645,233887,53793,9486,2117,0.908762001201
2020-04-29,27180,239053,54930,9612,2692,0.908718461372
2020-04-28,25098,206309,54940,9491,2042,0.908722247578
