Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-06-18,26956,465621,28185,5458,695,1.02843744168
2020-06-17,23885,488570,28311,5605,782,1.02843542182
2020-06-16,23498,464715,28028,5564,713,1.02820576176
2020-06-15,18521,449488,27115,5695,375,1.0276889683200001
2020-06-14,21486,485082,27247,5743,358,1.02681822591
2020-06-13,25344,519910,27902,5878,695,1.0255242102700002
2020-06-12,23318,583418,28524,6012,775,1.02374391282
2020-06-11,22023,448120,29064,6067,912,1.0214338839000001
2020-06-10,20749,422704,30203,6242,878,1.01858637584
2020-06-09,17166,415882,30547,6450,902,1.0152443973799998
2020-06-08,17123,399865,29969,6394,655,1.01150925908
2020-06-07,19307,445476,30299,6493,460,1.0075338416500002
2020-06-06,22355,477704,30909,6754,717,1.00145918491
2020-06-05,22990,504193,31335,6912,848,0.99575692775
2020-06-04,20566,460504,31659,7054,876,0.9907281462090001
2020-06-03,20189,467820,32081,7224,960,0.9864831993009999
2020-06-02,19940,420453,32728,7403,969,0.982961965655
2020-06-01,20251,413933,33160,7588,675,0.979996203656
2020-05-31,21566,399317,33840,7623,655,0.9773720903669999
2020-05-30,23712,427809,34650,7956,937,0.97487331956
2020-05-29,23365,492364,35871,8175,1178,0.972305170635
2020-05-28,22467,419799,36967,8389,1272,0.969507951783
2020-05-27,19300,307610,37251,8547,1271,0.966367520337
2020-05-26,16571,307652,36609,8585,635,0.962826163718
2020-05-25,18669,421668,36668,8472,562,0.958892339014
2020-05-24,20101,383143,36706,8487,678,0.9546439380700001
2020-05-23,21653,398760,37873,8812,1048,0.950218744158
2020-05-22,24452,405101,38802,9048,1287,0.944346372809
2020-05-21,26490,423137,39915,9090,1403,0.938895368766
2020-05-20,21469,410298,40884,9829,1387,0.934167446463
2020-05-19,20731,402319,41091,9829,1298,0.9302833067299999
2020-05-18,20915,357257,40869,9987,859,0.9272024388619999
2020-05-17,20256,373493,41108,10164,882,0.924784089222
2020-05-16,24627,363785,42896,10509,1266,0.92284807437
2020-05-15,24599,360803,42854,10704,1498,0.921215770847
2020-05-14,26601,366651,44075,10888,1878,0.9197311095980001
2020-05-13,21182,321472,44514,10978,1691,0.918269201216
2020-05-12,22587,310132,45199,11241,1475,0.9167399234389999
2020-05-11,18199,384003,44191,11147,872,0.915090417182
