Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-07-15,65106,756470,56147,6326,855,1.0602700058499999
2020-07-14,62879,760282,55509,6233,736,1.0628714443
2020-07-13,58465,722099,53921,6061,327,1.0655026199200002
2020-07-12,60978,727318,52578,5919,476,1.0681728526
2020-07-11,63007,635437,51798,5928,757,1.07088164841
2020-07-10,66645,823375,51544,5889,854,1.0736295061299999
2020-07-09,58836,700380,43895,5839,867,1.07641917626
2020-07-08,62147,626670,43004,5867,897,1.07923888345
2020-07-07,51766,633221,41700,5826,922,1.08208425411
2020-07-06,47430,519951,39749,5680,242,1.0849504806399999
2020-07-05,42602,656908,38734,5652,209,1.08781044811
2020-07-04,52091,642231,38136,5628,306,1.09070085565
2020-07-03,56575,721440,37750,5589,597,1.09357275236
2020-07-02,54956,663376,37473,5624,697,1.09640117482
2020-07-01,53007,633282,36360,5509,701,1.0991650349600002
2020-06-30,44349,633945,35231,5421,596,1.10185747034
2020-06-29,36473,631715,33567,5378,330,1.1025712189
2020-06-28,41857,586643,32475,5245,271,1.10312409771
2020-06-27,43783,602866,32476,5311,509,1.10349052738
2020-06-26,44421,601962,31724,5279,636,1.10364284759
2020-06-25,39072,635891,31839,5315,2501,1.10355209327
2020-06-24,38684,511135,31083,5290,724,1.10318921075
2020-06-23,33021,499595,30229,5399,708,1.10252672374
2020-06-22,27017,462378,28789,5320,283,1.10154087457
2020-06-21,27284,512828,27948,5163,292,1.1002140889399998
2020-06-20,31994,567193,27962,5225,628,1.09853754937
2020-06-19,31046,569490,28639,5338,655,1.09651354535
2020-06-18,27527,513906,28409,5464,704,1.09415692033
2020-06-17,23873,487157,28561,5611,767,1.09149514715
2020-06-16,23435,463137,28264,5570,729,1.08856668478
2020-06-15,18510,435160,27770,5703,380,1.0854170914
2020-06-14,21373,482888,27860,5748,355,1.0808686798
2020-06-13,25341,505393,28510,5883,691,1.07618698955
2020-06-12,23477,617370,29150,6017,772,1.07140874389
2020-06-11,22032,456423,29696,6073,898,1.06655784389
2020-06-10,20803,428279,30847,6248,885,1.06164325609
2020-06-09,17175,419977,31157,6456,898,1.0566593671100002
2020-06-08,17012,396191,30615,6402,660,1.05158875838
2020-06-07,18823,447150,30893,6501,446,1.0464069758399999
2020-06-06,23106,512371,31468,6762,727,1.0410885998000001
2020-06-05,23352,506275,31868,6920,823,1.03561375308
2020-06-04,20839,460984,32233,7056,888,1.02997410013
2020-06-03,20312,466714,32661,7226,991,1.02417738676
2020-06-02,19982,418646,33328,7405,959,1.01824968546
2020-06-01,20415,412327,33694,7589,665,1.01223479339
2020-05-31,21639,396171,34337,7624,649,1.0061906915999999
2020-05-30,23762,425754,35202,7956,929,1.00018354987
2020-05-29,23522,487229,36412,8175,1179,0.994280303583
2020-05-28,22601,434470,37547,8389,1226,0.988541159022
2020-05-27,19385,308433,37771,8547,1318,0.9830133813249999
2020-05-26,16629,305932,37219,8585,640,0.977727384006
2020-05-25,18798,422588,37202,8472,555,0.97269559646
2020-05-24,20105,381505,37259,8487,678,0.967914015948
2020-05-23,21590,390000,38175,8733,1060,0.963365905275
2020-05-22,24555,409088,39395,9048,1335,0.959026845299
2020-05-21,26513,461819,40658,9090,1388,0.9548702764779999
2020-05-20,21319,407159,41205,9522,1392,0.950872712105
2020-05-19,20853,401339,41383,9597,1325,0.947017925886
2020-05-18,20992,354713,41215,9755,844,0.9432995869580001
2020-05-17,20171,371154,41331,9932,846,0.9397220448479999
2020-05-16,24701,362120,42945,10277,984,0.9362992508069999
2020-05-15,24710,358323,42946,10472,1502,0.9330521135079999
2020-05-14,26705,364074,44223,10656,1871,0.930004868739
2020-05-13,21193,319041,45312,10978,1696,0.92718117857
2020-05-12,22663,308555,45942,11241,1472,0.924600686552
2020-05-11,18236,382123,44962,11147,887,0.922276561782
2020-05-10,21504,266330,45595,11393,1024,0.920214264097
2020-05-09,24810,291609,47152,11496,1432,0.9184114911110001
2020-05-08,27605,297850,48284,11780,1779,0.9168590501430001
2020-05-07,27490,301644,49874,12137,2740,0.915542301494
2020-05-06,25056,244833,50950,12478,1932,0.914442825923
2020-05-05,22449,271471,51608,12629,2445,0.913540042292
2020-05-04,22523,231456,50744,12696,1012,0.912812601074
2020-05-03,25767,236514,51020,12722,1206,0.9122394732979999
2020-05-02,29185,247084,52419,12904,1541,0.911801311651
2020-05-01,33056,295226,53131,12845,1753,0.911481424756
2020-04-30,29619,232647,54637,13255,2117,0.911265523616
2020-04-29,27231,239407,55710,13535,2692,0.9111391617
2020-04-28,25204,206599,55728,13562,2042,0.9110806634790001
2020-04-27,21979,194774,55770,13812,1237,0.9110846621850001
2020-04-26,27380,206288,55808,14099,1188,0.9111421910680001
2020-04-25,35901,276150,57032,14414,1714,0.911245793706
2020-04-24,34174,235857,56874,14602,1865,0.911410355924
2020-04-23,31788,192814,58587,14744,1764,0.911632669064
2020-04-22,28912,323479,58767,15015,2065,0.911916123253
2020-04-21,26333,152834,59381,14941,2429,0.912227061455
2020-04-20,25872,145688,56387,14489,1765,0.912552592116
2020-04-19,27468,153930,56167,14410,1733,0.912914391527
2020-04-18,27963,145834,57403,14768,1837,0.91331504357
2020-04-17,31964,158684,58532,14890,2077,0.9137971407700001
2020-04-16,30923,163798,59140,15130,2141,0.9144303669920001
2020-04-15,30298,136982,59539,14647,2486,0.9152079141030001
2020-04-14,25631,151772,59222,14039,2287,0.9161234334460001
2020-04-13,25133,134183,55815,13632,1572,0.917010172467
2020-04-12,27844,138917,55136,13623,1630,0.918028605495
2020-04-11,30561,136987,55229,13280,1982,0.919208495626
2020-04-10,34351,158393,52373,12698,2055,0.920586890389
2020-04-09,34419,171058,50535,12254,1972,0.9222100076799999
2020-04-08,30534,147488,44833,10180,1944,0.9241356418719999
2020-04-07,30737,154242,43163,9821,1956,0.926436241969
2020-04-06,28937,152008,35559,6943,1254,0.9292028585269999
2020-04-05,25550,119655,31593,5677,1285,0.932550212031
2020-04-04,33252,229193,29749,5383,1440,0.9366232025460001
2020-04-03,31945,132890,25234,4811,1259,0.941605253869
2020-04-02,27992,118851,22538,4410,1149,0.947728949732
2020-04-01,25773,108521,20517,3937,988,0.955289437271
2020-03-31,24694,112330,17910,3487,861,0.964660963854
2020-03-30,21897,118461,15616,3087,577,0.976316521618
2020-03-29,19655,87612,13868,2456,516,0.990849624667
2020-03-28,19724,106870,12217,2174,519,1.00899531407
2020-03-27,19044,102656,10820,1792,401,1.0316440725700002
2020-03-26,17656,101815,7651,1299,311,1.05983718956
2020-03-25,12873,84394,4971,,232,1.09472610192
2020-03-24,10632,69137,3828,,231,1.13747461465
2020-03-23,11442,58148,2770,,97,1.1890880817899998
2020-03-22,9259,45473,2155,,143,1.2501746217299998
2020-03-21,6885,45333,1436,,61,1.32068009224
2020-03-20,6255,36662,1042,,68,1.39967524664
2020-03-19,4671,28081,617,,46,1.48528350905
2020-03-18,3171,25064,416,,31,1.5748050884600002
2020-03-17,3613,17320,325,,22,1.6650304079799998
2020-03-16,1569,17924,,,21,1.7526744562099998
2020-03-15,1251,7604,,,15,1.8348273994599997
2020-03-14,915,4610,,,9,1.90931223378
2020-03-13,1025,9171,,,4,1.97486761254
2020-03-12,682,5310,,,8,2.0311302281
2020-03-11,527,3818,,,6,2.07845764215
2020-03-10,441,2490,,,2,2.11767598042
2020-03-09,367,1773,,,4,2.14983654737
2020-03-08,267,874,,,4,2.17603199454
2020-03-07,220,798,,,1,2.19728405475
2020-03-06,141,786,,,6,2.21449035882
2020-03-05,153,617,,,4,2.2284101496
2020-03-04,187,1098,,,2,2.23967104477
2020-03-03,100,243,,,3,2.24878482288
2020-03-02,82,194,,,3,2.25616563587
2020-03-01,89,86,,,3,2.2621473698599996
