Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-06-22,27036,464758,28490,5311,284,1.03988544588
2020-06-21,27278,512199,27718,5155,298,1.0386968911599999
2020-06-20,31930,566448,27757,5220,630,1.0372488516399998
2020-06-19,31010,571201,28392,5332,648,1.03554525936
2020-06-18,27473,517700,28185,5458,697,1.0336002173
2020-06-17,23842,488722,28311,5605,782,1.0314381181
2020-06-16,23606,466994,28028,5564,713,1.02909241668
2020-06-15,18623,447707,27115,5695,375,1.0266027673
2020-06-14,21229,478558,27247,5743,358,1.02323840227
2020-06-13,25112,499806,27902,5878,695,1.0198104107100001
2020-06-12,23447,594282,28524,6012,775,1.01635312636
2020-06-11,22013,459041,29064,6067,912,1.01289128719
2020-06-10,20713,429495,30203,6242,878,1.00943816168
2020-06-09,17126,420433,30547,6450,902,1.0059954755299998
2020-06-08,17149,403673,29969,6394,655,1.0025550885299999
2020-06-07,18763,446332,30299,6493,453,0.9991020936830001
2020-06-06,23022,482898,30909,6754,724,0.995618828296
2020-06-05,23314,509417,31335,6912,848,0.9920891930329999
2020-06-04,20788,462210,31659,7054,876,0.988502647416
2020-06-03,20291,467942,32081,7224,960,0.9848572781399999
2020-06-02,19951,419819,32728,7403,969,0.981161431505
2020-06-01,20347,413216,33160,7588,675,0.9774335873450001
2020-05-31,21663,399412,33840,7623,655,0.973700435497
2020-05-30,23826,427768,34650,7956,937,0.969993460072
2020-05-29,23452,491471,35871,8175,1178,0.966344656956
2020-05-28,22558,415263,36967,8389,1238,0.962782204074
2020-05-27,19348,310169,37241,8547,1305,0.959326901901
2020-05-26,16603,306697,36609,8585,635,0.9559900042910001
2020-05-25,18717,421757,36668,8472,562,0.952772738663
2020-05-24,20124,383223,36706,8487,678,0.9496674744399999
2020-05-23,21676,391546,37873,8812,1048,0.946660226205
2020-05-22,24482,411171,38802,9048,1287,0.9437340125579999
2020-05-21,26508,422011,39915,9090,1403,0.940872524039
2020-05-20,21488,408680,40884,9829,1387,0.9380635566169999
2020-05-19,20742,401056,41091,9829,1298,0.93530171798
2020-05-18,20935,356080,40869,9987,859,0.9325900095530001
2020-05-17,20263,373539,41108,10164,882,0.929940043171
2020-05-16,24632,363574,42896,10509,1266,0.9273708648019999
2020-05-15,24616,359703,42854,10704,1498,0.9249066047010001
2020-05-14,26611,365551,44075,10888,1878,0.922573404648
2020-05-13,21191,319577,44514,10978,1691,0.9203961839679999
2020-05-12,22590,308674,45199,11241,1475,0.9183958245299999
2020-05-11,18210,382781,44191,11147,872,0.916587197818
2020-05-10,21591,268028,44943,11393,1016,0.9149782120029999
2020-05-09,24711,291583,46637,11496,1440,0.913569838987
2020-05-08,27589,298842,47718,11780,1778,0.912356903635
2020-05-07,27499,302344,49130,12137,2733,0.911329340122
2020-05-06,24955,245461,50227,9380,1930,0.910473627157
2020-05-05,22399,271460,50906,9348,2438,0.909774175314
2020-05-04,22368,231766,50062,9366,1009,0.909214522704
2020-05-03,25771,236719,50312,9292,1210,0.908778272975
2020-05-02,29299,248856,51734,9403,1544,0.908450396472
2020-05-01,33042,295581,52370,9205,1746,0.9082209923469999
2020-04-30,29587,233829,53793,9486,2114,0.908077902703
2020-04-29,27142,239015,54930,9612,2692,0.9080084745370001
2020-04-28,25076,206287,54940,9491,2050,0.9079902917799999
2020-04-27,22017,195856,54971,9655,1219,0.9080236804269999
2020-04-26,27390,206614,55050,14831,1179,0.9081016746899999
2020-04-25,36006,277670,56344,15020,1712,0.9082185525049999
2020-04-24,34147,235577,56075,15078,1859,0.908386044982
2020-04-23,31748,193161,57889,15163,1761,0.908608131802
2020-04-22,28876,323569,58130,15341,2060,0.908885931259
2020-04-21,26280,152901,58579,15228,2426,0.909188189728
2020-04-20,25813,146032,55677,14691,1756,0.909500447
2020-04-19,27389,153747,55570,14548,1735,0.909847766574
2020-04-18,27962,146214,56591,14788,1830,0.910233315465
2020-04-17,31980,159558,57808,14910,2081,0.910693901944
2020-04-16,30811,163454,58625,15150,2142,0.911319727342
2020-04-15,30228,138054,59260,14667,2486,0.912077946692
2020-04-14,25600,152146,58719,14039,2284,0.912972008133
2020-04-13,25228,133425,55295,13632,1566,0.913840061095
2020-04-12,27857,139309,54749,13623,1632,0.9148421370630001
2020-04-11,30603,138879,54757,13280,1996,0.916008525545
2020-04-10,34196,157463,51745,12698,2049,0.91737689218
2020-04-09,34382,169659,49826,12254,1977,0.9189941747079999
2020-04-08,30444,147431,44063,9932,1943,0.920918996929
2020-04-07,30564,154261,42294,9875,1954,0.923224750184
2020-04-06,28841,151475,34663,6943,1246,0.9260035352529999
2020-04-05,25472,119182,30905,5677,1277,0.929371211524
2020-04-04,33199,229247,29095,5383,1432,0.9334738642460001
2020-04-03,31855,132528,24564,4811,1257,0.938496069551
2020-04-02,27982,118986,21833,4410,1153,0.944671394872
2020-04-01,25713,108171,19982,3937,989,0.952295581488
2020-03-31,24675,112302,17856,3487,861,0.961742735962
2020-03-30,21890,118611,15574,3087,573,0.9734844533670001
2020-03-29,19586,87528,13833,2456,519,0.988110835847
2020-03-28,19678,106819,12179,2174,512,1.00635044026
2020-03-27,19023,103477,10789,1792,396,1.02908279994
2020-03-26,17631,101614,7617,1299,311,1.05733209292
2020-03-25,12839,84249,4971,,233,1.09222464351
2020-03-24,10613,68937,3828,,225,1.13488950453
2020-03-23,11439,58190,2770,,98,1.18628672322
2020-03-22,9245,45266,2155,,141,1.24696900345
2020-03-21,6878,45265,1436,,60,1.3168192964399998
2020-03-20,6242,36602,1042,,68,1.3948441517899999
2020-03-19,4661,27936,617,,45,1.47911365972
2020-03-18,3166,25085,416,,30,1.56690547895
2020-03-17,744,14294,325,,22,1.65504237712
