Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-08-01,60264,713277,54448,10433,1172,0.9649429997679999
2020-07-31,67503,718956,55536,10473,1308,0.9657785660379999
2020-07-30,69718,812880,56462,10517,1262,0.966675040164
2020-07-29,66969,855570,57332,10539,1447,0.9676454119750001
2020-07-28,56229,733243,57091,10463,1121,0.968704370694
2020-07-27,55134,760840,59023,10328,1059,0.969868205389
2020-07-26,61713,855811,58614,10353,558,0.9711547902500001
2020-07-25,65413,797589,59227,10380,1037,0.972583796849
2020-07-24,75193,929838,59670,10405,1178,0.974177217297
2020-07-23,71027,824399,59885,10418,1039,0.975960118539
2020-07-22,69150,795502,59675,10457,1117,0.9779613385100001
2020-07-21,63642,750248,59362,6711,1038,0.9802137050130001
2020-07-20,56971,711015,58371,6558,362,0.982753410157
2020-07-19,64884,798508,57885,6384,526,0.985618403985
2020-07-18,65180,761632,57645,6396,872,0.98884598595
2020-07-17,77233,837392,57761,6453,951,0.9924700427969999
2020-07-16,70953,827564,57442,6359,974,0.9965184527590001
2020-07-15,65382,761997,56144,6317,858,1.00101095598
2020-07-14,62879,769982,55565,6235,736,1.00595752735
2020-07-13,58465,693576,53988,6074,327,1.0113575527399998
2020-07-12,60978,758324,52727,5930,476,1.01720084565
2020-07-11,63007,698444,51859,5939,757,1.02347126723
2020-07-10,66645,810806,51595,5896,854,1.03015126246
2020-07-09,58836,703050,43934,5845,867,1.03722313573
2020-07-08,62147,629102,43078,5874,897,1.0446644378399998
2020-07-07,51766,634791,41760,5832,922,1.0524404135799998
2020-07-06,41600,501201,39768,5684,242,1.0605001360100001
2020-07-05,45789,681450,38764,5653,209,1.06877978403
2020-07-04,54734,642171,38146,5633,306,1.07720975308
2020-07-03,54223,710949,37798,5597,597,1.0857202549
2020-07-02,53826,662316,37500,5626,697,1.0942417285200001
2020-07-01,50674,633286,36405,5512,701,1.1027181814799998
2020-06-30,47462,624063,35248,5424,596,1.1111124959799998
2020-06-29,39175,646824,33586,5380,330,1.11940765424
2020-06-28,41857,583898,32476,5248,271,1.12759881331
2020-06-27,43783,599386,32483,5315,509,1.13567866589
2020-06-26,44421,606747,31738,5283,636,1.14364314105
2020-06-25,39072,637148,31844,5319,2501,1.15146020577
2020-06-24,38684,519202,31102,5293,724,1.1590896189700002
2020-06-23,33021,491719,30235,5402,708,1.1664537955299998
2020-06-22,27017,466605,28799,5323,283,1.17343373084
2020-06-21,27284,511098,28219,5195,292,1.17993969791
2020-06-20,31994,559215,27967,5229,628,1.18586935845
2020-06-19,31046,573992,28615,5341,655,1.19115754477
2020-06-18,27527,516193,28414,5465,704,1.19574239256
2020-06-17,23873,485290,28573,5613,767,1.1995861261399998
2020-06-16,23435,464529,28270,5570,729,1.20268781198
2020-06-15,18510,432811,27867,5703,380,1.2050337386399999
2020-06-14,21373,485220,27893,5749,355,1.20661295004
2020-06-13,25341,496428,28450,5883,691,1.20738277691
2020-06-12,23477,623125,29154,6017,772,1.2072866988200002
2020-06-11,22032,459455,29698,6074,898,1.2063255987200001
2020-06-10,20803,428999,30864,6249,885,1.2044927431
2020-06-09,17175,419724,31183,6457,898,1.2017953154899998
2020-06-08,17012,395146,31202,6402,660,1.19820817978
2020-06-07,18823,445939,31408,6501,446,1.1937225916
2020-06-06,23106,520251,31938,6762,727,1.18835534036
2020-06-05,23352,506275,32451,6920,823,1.1821089038700001
2020-06-04,20839,460984,32835,7057,888,1.1750121545999999
