Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-07-02,52815,634822,37114,5609,634,1.10294385166
2020-07-01,52982,621114,35937,5494,701,1.1051461914799998
2020-06-30,44358,648838,34830,5406,596,1.10720791084
2020-06-29,36490,569394,33198,5363,330,1.1073325408499999
2020-06-28,42161,586369,32117,5230,271,1.1072479177299999
2020-06-27,43471,590877,32220,5296,509,1.1069210149
2020-06-26,44373,602947,31423,5263,636,1.10631629151
2020-06-25,39061,637587,31532,5305,2501,1.1053967752200002
2020-06-24,38706,512428,30826,5279,724,1.10412573448
2020-06-23,33018,501414,29920,5416,708,1.1024689778299999
2020-06-22,27080,464802,28490,5311,283,1.10039779207
2020-06-21,27257,512178,27718,5155,292,1.09789233794
2020-06-20,31958,566476,27757,5220,628,1.09494519338
2020-06-19,31055,571246,28392,5332,655,1.0915645590799998
2020-06-18,27512,517739,28185,5458,704,1.08777631517
2020-06-17,23871,488751,28311,5605,767,1.0836242649299999
2020-06-16,23638,467026,28028,5564,733,1.07916806876
2020-06-15,18655,447739,27115,5695,379,1.0744784196400001
2020-06-14,21240,478569,27247,5743,353,1.06873494702
2020-06-13,25134,499828,27902,5878,690,1.0629024700299998
2020-06-12,23481,594316,28524,6012,772,1.05704367963
2020-06-11,22051,459079,29064,6067,898,1.05120516781
2020-06-10,20764,429546,30203,6242,885,1.0454141370899999
2020-06-09,17156,420463,30547,6450,898,1.03967814692
2020-06-08,17168,403692,29969,6394,660,1.03398780521
2020-06-07,18774,446343,30299,6493,446,1.0283218450799998
2020-06-06,23038,482914,30909,6754,727,1.02265372691
2020-06-05,23363,509466,31335,6912,823,1.0169587617
2020-06-04,20828,462250,31659,7054,888,1.01122072318
2020-06-03,20314,467965,32081,7224,991,1.00543697644
2020-06-02,19996,419864,32728,7403,959,0.9996213144789999
2020-06-01,20379,413248,33160,7588,665,0.9938039943700001
2020-05-31,21672,399421,33840,7623,649,0.988028910371
2020-05-30,23842,427784,34650,7956,929,0.9823483769149999
2020-05-29,23485,491504,35871,8175,1179,0.976816488196
2020-05-28,22610,415315,36967,8389,1226,0.971482317086
2020-05-27,19395,310216,37241,8547,1318,0.9663842068170001
2020-05-26,16620,306714,36609,8585,640,0.9615460976369999
2020-05-25,18728,421768,36668,8472,555,0.956976331963
2020-05-24,20134,383233,36706,8487,678,0.95266886079
2020-05-23,21698,391568,37873,8812,1060,0.9486063697630001
2020-05-22,24519,411208,38802,9048,1335,0.944764617898
2020-05-21,26559,422062,39915,9090,1388,0.941117220405
2020-05-20,21537,408729,40884,9829,1392,0.937640158996
2020-05-19,20794,401108,41091,9829,1325,0.9343154182719999
