Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-07-24,75193,929838,59670,10288,1178,0.972017998036
2020-07-23,71027,824399,59885,10466,1039,0.975423257658
2020-07-22,69150,795502,59675,10457,1117,0.979129672727
2020-07-21,63642,750248,59362,6711,1038,0.9831363263230001
2020-07-20,56971,711015,58371,6558,362,0.9874268584620001
2020-07-19,64884,798508,57885,6384,526,0.991969000809
2020-07-18,65180,761632,57645,6396,872,0.99672063499
2020-07-17,77233,837392,57761,6453,951,1.00164160669
2020-07-16,70953,827564,57442,6359,974,1.00670658346
2020-07-15,65382,761997,56144,6317,858,1.01191309204
2020-07-14,62879,769982,55565,6235,736,1.01728131956
2020-07-13,58465,693576,53988,6074,327,1.0228462708600001
2020-07-12,60978,758324,52727,5930,476,1.02864608279
2020-07-11,63007,698444,51859,5939,757,1.03471158207
2020-07-10,66645,810806,51595,5896,854,1.0410610838299998
2020-07-09,58836,703050,43934,5845,867,1.04769687989
2020-07-08,62147,629102,43078,5874,897,1.0546123300499999
2020-07-07,51766,634791,41760,5832,922,1.06179768884
2020-07-06,41600,501201,39768,5684,242,1.06921340851
2020-07-05,45789,681450,38764,5653,209,1.07678084496
2020-07-04,54734,642171,38146,5633,306,1.08437604263
2020-07-03,54223,710949,37798,5597,597,1.09186600753
2020-07-02,53826,662316,37500,5626,697,1.09910936514
2020-07-01,50674,633286,36405,5512,701,1.10600334002
2020-06-30,47462,624063,35248,5424,596,1.1125198383700001
2020-06-29,39175,646824,33586,5380,330,1.11867700374
2020-06-28,41857,583898,32476,5248,271,1.12452930944
2020-06-27,43783,599386,32483,5315,509,1.1301414214899999
2020-06-26,44421,606747,31738,5283,636,1.13556651964
2020-06-25,39072,637148,31844,5319,2501,1.1408348420299999
2020-06-24,38684,519202,31102,5293,724,1.14592824069
2020-06-23,33021,491719,30235,5402,708,1.1508284665100001
2020-06-22,27017,466605,28799,5323,283,1.1555250944
2020-06-21,27284,511098,28219,5195,292,1.15995638131
2020-06-20,31994,559215,27967,5229,628,1.16400084457
2020-06-19,31046,573992,28615,5341,655,1.16752952194
2020-06-18,27527,516193,28414,5465,704,1.1704356275799999
2020-06-17,23873,485290,28573,5613,767,1.17258596271
2020-06-16,23435,464529,28270,5570,729,1.17391166302
2020-06-15,18510,432811,27867,5703,380,1.1744785360299999
2020-06-14,21373,485220,27893,5749,355,1.17437129543
2020-06-13,25341,496428,28450,5883,691,1.17370197354
2020-06-12,23477,623125,29154,6017,772,1.17257130626
2020-06-11,22032,459455,29698,6074,898,1.17104003676
2020-06-10,20803,428999,30864,6249,885,1.16911526963
2020-06-09,17175,419724,31183,6457,898,1.1667063457
2020-06-08,17012,395146,31202,6402,660,1.1637523329100001
2020-06-07,18823,445939,31408,6501,446,1.16012771923
2020-06-06,23106,520251,31938,6762,727,1.1556809538
2020-06-05,23352,506275,32451,6920,823,1.15022470383
2020-06-04,20839,460984,32835,7057,888,1.14366209764
2020-06-03,20312,466714,33269,7227,991,1.13596964924
2020-06-02,19982,418646,33933,7407,959,1.12717341986
2020-06-01,20415,412327,34285,7591,665,1.11748765921
2020-05-31,21639,396171,34859,7626,649,1.10727006115
2020-05-30,23762,425754,35732,7956,929,1.09692309286
2020-05-29,23522,487229,36999,8175,1179,1.08684096885
2020-05-28,22601,434470,38069,8389,1226,1.07732523784
2020-05-27,19385,308433,38373,8547,1318,1.0685309063
2020-05-26,16629,305932,37779,8585,640,1.06045516704
2020-05-25,18798,422588,37650,8472,555,1.05295976841
2020-05-24,20105,381505,37695,8487,678,1.04580931435
2020-05-23,21590,390000,38614,8733,1060,1.0387117268100001
2020-05-22,24555,409088,39989,9048,1335,1.03135591412
2020-05-21,26513,461819,41191,9090,1388,1.02344870207
2020-05-20,21319,407159,41762,9522,1392,1.01475549885
2020-05-19,20853,401339,41872,9597,1325,1.00514626723
2020-05-18,20992,354713,41748,9755,844,0.994640450292
2020-05-17,20171,371154,41785,9932,846,0.983434432736
2020-05-16,24701,362120,43396,10277,984,0.971890542524
2020-05-15,24710,358323,44491,10472,1502,0.960476733481
2020-05-14,26705,364074,45790,10656,1871,0.9496706613150001
2020-05-13,21193,319041,46926,10978,1696,0.939864001813
2020-05-12,22663,308555,47596,11241,1472,0.9313028654350001
2020-05-11,18236,382123,46552,11147,887,0.9240778041959999
2020-05-10,21504,266330,47163,11393,1024,0.9181520125720001
2020-05-09,24810,291609,48768,11496,1432,0.9134056738449999
2020-05-08,27605,297850,49992,11780,1779,0.909678278232
2020-05-07,27490,301644,51683,12137,2740,0.906800073802
2020-05-06,25056,244833,52773,12478,1932,0.904611351889
2020-05-05,22449,271471,53455,12629,2445,0.902971978256
2020-05-04,22523,231456,52634,12696,1012,0.901764438229
2020-05-03,25767,236514,52857,12722,1206,0.900893169781
2020-05-02,29185,247084,54278,12904,1541,0.900282109445
2020-05-01,33056,295226,55122,12845,1753,0.899871608116
2020-04-30,29568,232808,55114,13255,2117,0.899615959187
2020-04-29,26641,238605,56206,13535,2692,0.899480415036
2020-04-28,25219,206614,56255,13562,2042,0.899436694997
2020-04-27,22605,195400,56191,13812,1237,0.899462546547
2020-04-26,27380,206288,56186,14099,1188,0.8995435676960001
2020-04-25,35901,276150,57377,14414,1714,0.899667838147
2020-04-24,34174,235857,57300,14602,1865,0.8998473841500001
2020-04-23,31784,192810,58989,14744,1764,0.9000641292120001
2020-04-22,28916,323483,59205,15015,2065,0.900320834184
2020-04-21,26333,152834,59780,14941,2429,0.9006027254200001
2020-04-20,25872,145688,56783,14489,1765,0.9008809874420001
2020-04-19,27468,153930,56526,14410,1733,0.9011806358259999
2020-04-18,27963,145834,57761,14768,1837,0.901501975249
2020-04-17,31964,158684,58895,14890,2077,0.9018462279520001
2020-04-16,30923,163798,59499,15130,2141,0.902393196702
2020-04-15,30298,136982,59940,14647,2486,0.903054336828
2020-04-14,25631,151772,59601,14039,2287,0.9038296858470001
2020-04-13,25133,134183,56195,13632,1572,0.9046519157799999
2020-04-12,27844,138917,55426,13623,1630,0.905424241617
2020-04-11,30561,136987,55572,13280,1982,0.90630569036
2020-04-10,34351,158393,52723,12698,2055,0.90732006373
