Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-07-03,57562,721054,37750,5589,635,1.1021672097600002
2020-07-02,53684,665084,37473,5624,670,1.10455545463
2020-07-01,52982,621114,36360,5509,701,1.10684745409
2020-06-30,44358,648838,35231,5421,596,1.1090024161299998
2020-06-29,36490,569394,33567,5378,330,1.10919062159
2020-06-28,42161,586369,32475,5245,271,1.1091742446200001
2020-06-27,43471,590877,32476,5311,509,1.10892100714
2020-06-26,44373,602947,31724,5279,636,1.10839615418
2020-06-25,39061,637587,31839,5315,2501,1.10756350278
2020-06-24,38706,512428,31083,5290,724,1.10638706468
2020-06-23,33018,501414,30229,5399,708,1.10483327662
2020-06-22,27080,464802,28789,5320,283,1.10287385218
2020-06-21,27257,512178,27948,5163,292,1.1004890763700002
2020-06-20,31958,566476,27962,5225,628,1.09767124361
2020-06-19,31055,571246,28639,5338,655,1.0944277705399998
2020-06-18,27512,517739,28409,5464,704,1.09078318466
2020-06-17,23871,488751,28561,5611,767,1.08677934612
2020-06-16,23638,467026,28264,5570,733,1.0824734221899999
2020-06-15,18655,447739,27778,5700,379,1.07793315519
2020-06-14,21240,478569,27860,5748,353,1.07230384875
2020-06-13,25134,499828,28510,5883,690,1.0665779873299999
2020-06-12,23481,594316,29150,6017,772,1.06081510182
2020-06-11,22051,459079,29696,6073,898,1.0550589370799999
2020-06-10,20764,429546,30847,6248,885,1.04933430008
2020-06-09,17156,420463,31157,6456,898,1.04364689324
2020-06-08,17168,403692,30615,6402,660,1.03798604662
2020-06-07,18774,446343,30893,6501,446,1.0323298032100001
2020-06-06,23038,482914,31468,6762,727,1.02665151248
2020-06-05,23363,509466,31868,6920,823,1.02092693865
2020-06-04,20828,462250,32233,7056,888,1.01514085251
2020-06-03,20314,467965,32661,7226,991,1.0092921277
2020-06-02,19996,419864,33328,7405,959,1.00339652019
2020-06-01,20379,413248,33694,7589,665,0.9974866106970001
2020-05-31,21672,399421,34337,7624,649,0.991608842507
2020-05-30,23842,427784,35202,7956,929,0.9858181343119999
2020-05-29,23485,491504,36412,8175,1179,0.9801710538230001
2020-05-28,22610,415315,37547,8389,1226,0.9747188421680001
2020-05-27,19395,310216,37771,8547,1318,0.969501570617
2020-05-26,16620,306714,37219,8585,640,0.964544393181
2020-05-25,18728,421768,37202,8472,555,0.959856348127
2020-05-24,20134,383233,37259,8487,678,0.95543162794
2020-05-23,21698,391568,38175,8733,1060,0.9512528225700001
2020-05-22,24519,411208,39395,9048,1335,0.947295409094
2020-05-21,26559,422062,40544,9090,1388,0.943532696778
2020-05-20,21537,408729,41567,9754,1392,0.939940488505
2020-05-19,20794,401108,41734,9829,1325,0.936500836737
2020-05-18,20976,356121,41540,9987,844,0.9332044315029999
2020-05-17,20286,373562,41653,10164,846,0.930051364699
2020-05-16,24664,363606,43434,10509,984,0.9270502638979999
2020-05-15,24681,359768,43418,10704,1502,0.924216057667
2020-05-14,26658,365598,44695,10888,1871,0.921566876394
2020-05-13,21218,319604,45170,10978,1696,0.919120704674
2020-05-12,22608,308692,45815,11241,1472,0.9168924136769999
2020-05-11,18237,382808,44803,11147,887,0.914891633806
2020-05-10,21603,268040,45452,11393,1024,0.9131216675139999
2020-05-09,24734,291606,47165,11496,1432,0.911579411588
2020-05-08,27623,298876,48284,11780,1779,0.9102560709630001
2020-05-07,27544,302389,49710,12137,2740,0.9091383629180001
2020-05-06,24986,245492,50806,12478,1932,0.9082099156
2020-05-05,22427,271488,51468,12629,2445,0.9074526269869999
2020-05-04,22407,231805,50592,12696,1012,0.906847835476
2020-05-03,25774,236722,50849,12722,1206,0.9063772333779999
2020-05-02,29323,248880,52232,12904,1541,0.906023952227
2020-05-01,33080,295619,52931,12845,1753,0.9057759737729999
2020-04-30,29645,233887,54436,13255,2117,0.9056207539550001
2020-04-29,27180,239053,55585,13535,2692,0.9055460855700002
2020-04-28,25098,206309,55596,13562,2042,0.905527965617
2020-04-27,22045,195884,55630,13812,1237,0.9055653177349999
2020-04-26,27414,206638,55662,14099,1188,0.9056506160240001
2020-04-25,36026,277690,56895,14414,1714,0.9057776798989999
2020-04-24,34196,235626,56702,14602,1865,0.905959577484
2020-04-23,31786,193199,58433,14744,1764,0.9062016033820001
2020-04-22,28908,323601,58627,15015,2065,0.906504242918
2020-04-21,26315,152936,59264,14941,2429,0.9068326414710001
2020-04-20,25837,146056,56236,14489,1765,0.907174990138
2020-04-19,27405,153763,56007,14410,1733,0.9075552760660001
2020-04-18,27982,146234,57238,14768,1837,0.907977074638
2020-04-17,32013,159591,58532,14890,2077,0.9084872886579999
2020-04-16,30840,163483,59140,15130,2141,0.9091281459810001
2020-04-15,30269,138095,59539,14647,2486,0.9099063396799999
2020-04-14,25639,152185,59222,14039,2287,0.910824250125
2020-04-13,25257,133454,55815,13632,1572,0.91173805876
2020-04-12,27871,139323,55136,13623,1630,0.912790595286
2020-04-11,30615,138891,55229,13280,1982,0.914013032106
2020-04-10,34235,157502,52373,12698,2055,0.91544409699
2020-04-09,34417,169694,50535,12254,1972,0.9171320017839999
2020-04-08,30481,147468,44833,10180,1944,0.9191368931470001
2020-04-07,30624,154321,43163,9821,1956,0.921533974314
2020-04-06,28891,151525,35559,6943,1254,0.9244174896610001
2020-04-05,25484,119194,31593,5677,1285,0.927905816839
2020-04-04,33212,229260,29749,5383,1440,0.9321479740240001
2020-04-03,31896,132569,25234,4811,1259,0.9373319171150001
2020-04-02,28021,119025,22538,4410,1149,0.943695057711
2020-04-01,25750,108208,20517,3937,988,0.951537439383
2020-03-31,24708,112335,17910,3487,861,0.9612378870810001
2020-03-30,21927,118648,15616,3087,577,0.9732730377590001
2020-03-29,19605,87547,13868,2456,516,0.9882381976260001
2020-03-28,19696,106837,12217,2174,519,1.00686703728
2020-03-27,19051,103505,10820,1792,401,1.0300437416500001
2020-03-26,17648,101631,7651,1299,311,1.0587961587299999
2020-03-25,12853,84263,4971,,232,1.0942526357100002
2020-03-24,10631,68955,3828,,231,1.13754192303
2020-03-23,11449,58200,2770,,97,1.18962121985
2020-03-22,9251,45272,2155,,143,1.25103909659
2020-03-21,6883,45270,1436,,61,1.32167712357
2020-03-20,6252,36612,1042,,68,1.4005500871899998
2020-03-19,4665,27940,617,,46,1.4857520399200002
2020-03-18,3170,25089,416,,31,1.57459840368
2020-03-17,3604,17253,325,,22,1.6639482710299998
2020-03-16,1568,17869,,,21,1.7506309055000002
2020-03-15,1250,7622,,,15,1.8318712228599998
2020-03-14,921,4586,,,9,1.90561393556
2020-03-13,1028,9174,,,4,1.97067855742
2020-03-12,674,5265,,,8,2.0267301834299998
2020-03-11,529,3822,,,6,2.07410806396
2020-03-10,440,2494,,,2,2.1135895526499997
2020-03-09,366,1757,,,4,2.1461647090000002
2020-03-08,267,856,,,4,2.17286633922
2020-03-07,220,792,,,1,2.1946656894
2020-03-06,142,776,,,6,2.21242219031
2020-03-05,152,618,,,4,2.22686887255
2020-03-04,187,1093,,,2,2.2386172423299997
2020-03-03,101,248,,,3,2.24817070025
2020-03-02,82,193,,,3,2.25594051396
2020-03-01,88,83,,,3,2.26226132309
