Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-06-30,44358,648838,34830,5406,575,1.1096393347799998
2020-06-29,36490,569394,33198,5363,332,1.10970650059
2020-06-28,42161,586369,32117,5230,273,1.10955871627
2020-06-27,43471,590877,32220,5296,506,1.10916199439
2020-06-26,44373,602947,31423,5263,619,1.10847977949
2020-06-25,39061,637587,31532,5305,2500,1.10747407165
2020-06-24,38706,512428,30826,5279,722,1.10610715895
2020-06-23,33018,501414,29920,5416,703,1.1043440006
2020-06-22,27080,464802,28490,5311,282,1.1021552700900001
2020-06-21,27257,512178,27718,5155,297,1.0995208736
2020-06-20,31958,566476,27757,5220,621,1.09643362088
2020-06-19,31055,571246,28392,5332,647,1.09290254275
2020-06-18,27512,517739,28185,5458,693,1.08895502817
2020-06-17,23871,488751,28311,5605,778,1.08463709081
2020-06-16,23638,467026,28028,5564,713,1.0800112482700002
2020-06-15,18655,447739,27115,5695,379,1.0751515781299998
2020-06-14,21240,478569,27247,5743,356,1.0692448192100001
2020-06-13,25134,499828,27902,5878,693,1.06325599591
2020-06-12,23481,594316,28524,6012,771,1.0572513239399999
2020-06-11,22051,459079,29064,6067,903,1.05128050241
2020-06-10,20764,429546,30203,6242,874,1.04537326641
2020-06-09,17156,420463,30547,6450,893,1.03953904871
2020-06-08,17168,403692,29969,6394,657,1.03376965237
2020-06-07,18774,446343,30299,6493,449,1.02804435689
2020-06-06,23038,482914,30909,6754,721,1.02233657662
2020-06-05,23363,509466,31335,6912,844,1.01662105075
2020-06-04,20828,462250,31659,7054,878,1.01088052297
2020-06-03,20314,467965,32081,7224,965,1.0051109388700001
2020-06-02,19996,419864,32728,7403,971,0.999324359
2020-06-01,20379,413248,33160,7588,665,0.993549087131
2020-05-31,21672,399421,33840,7623,657,0.9878269556649999
2020-05-30,23842,427784,34650,7956,932,0.982208237547
2020-05-29,23485,491504,35871,8175,1177,0.97674513955
2020-05-28,22610,415315,36967,8389,1242,0.9714851215260001
2020-05-27,19395,310216,37241,8547,1309,0.966465275889
2020-05-26,16620,306714,36609,8585,640,0.961708694671
2020-05-25,18728,421768,36668,8472,561,0.957223260766
2020-05-24,20134,383233,36706,8487,682,0.9530027882109999
2020-05-23,21698,391568,37873,8812,1048,0.949030039685
2020-05-22,24519,411208,38802,9048,1285,0.9452809293089999
2020-05-21,26559,422062,39915,9090,1398,0.941729160536
2020-05-20,21537,408729,40884,9829,1382,0.938350602194
2020-05-19,20794,401108,41091,9829,1292,0.9351268208600001
2020-05-18,20976,356121,40869,9987,866,0.9320473406799998
2020-05-17,20286,373562,41108,10164,889,0.929110396397
2020-05-16,24664,363606,42896,10509,1256,0.926322176045
2020-05-15,24681,359768,42854,10704,1500,0.923694796729
2020-05-14,26658,365598,44075,10888,1869,0.9212434784669999
2020-05-13,21218,319604,44514,10978,1694,0.918983481773
2020-05-12,22608,308692,45199,11241,1473,0.9169273867990001
2020-05-11,18237,382808,44191,11147,888,0.915083136644
2020-05-10,21603,268040,44943,11393,1024,0.913453028606
2020-05-09,24734,291606,46637,11496,1434,0.91203362715
2020-05-08,27623,298876,47718,11780,1780,0.910816399994
2020-05-07,27544,302389,49130,12137,2739,0.9097888030329999
2020-05-06,24986,245492,50227,9380,1933,0.908935544014
2020-05-05,22427,271488,50906,9348,2443,0.908239811582
2020-05-04,22407,231805,50062,9366,1013,0.907684333997
2020-05-03,25774,236722,50312,9292,1215,0.907252204564
2020-05-02,29323,248880,51734,9403,1541,0.9069280176540001
2020-05-01,33080,295619,52370,9205,1753,0.906701729942
2020-04-30,29645,233887,53793,9486,2117,0.906562855527
2020-04-29,27180,239053,54930,9612,2692,0.9064973076739999
2020-04-28,25098,206309,54940,9491,2042,0.906482914968
2020-04-27,22045,195884,54971,9655,1237,0.906519822342
2020-04-26,27414,206638,55050,14831,1188,0.906601222515
2020-04-25,36026,277690,56344,15020,1714,0.906721566541
2020-04-24,34196,235626,56075,15078,1865,0.906892518987
2020-04-23,31786,193199,57889,15163,1764,0.907120590177
2020-04-22,28908,323601,58130,15341,2065,0.9074055792389999
2020-04-21,26315,152936,58579,15228,2429,0.9077172797759999
2020-04-20,25837,146056,55677,14691,1765,0.908042528421
2020-04-19,27405,153763,55570,14548,1733,0.908404994288
2020-04-18,27982,146234,56591,14788,1837,0.908808531482
2020-04-17,32013,159591,57808,14910,2077,0.909289344064
2020-04-16,30840,163483,58625,15150,2141,0.909916521704
2020-04-15,30269,138095,59260,14667,2486,0.910664602133
2020-04-14,25639,152185,58719,14039,2287,0.9115348451109999
2020-04-13,25257,133454,55295,13632,1572,0.912419318229
2020-04-12,27871,139323,54749,13623,1630,0.913441712818
2020-04-11,30615,138891,54757,13280,1982,0.914633130623
2020-04-10,34235,157502,51745,12698,2055,0.916032211013
2020-04-09,34417,169694,49826,12254,1972,0.9176870543369999
2020-04-08,30481,147468,44063,9932,1944,0.919657665535
2020-04-07,30624,154321,42294,9875,1956,0.922019066326
2020-04-06,28891,151525,34663,6943,1254,0.924865266793
2020-04-05,25484,119194,30905,5677,1285,0.9283143397210001
2020-04-04,33212,229260,29095,5383,1440,0.932514903079
2020-04-03,31896,132569,24564,4811,1259,0.9376543821150001
2020-04-02,28021,119025,21833,4410,1149,0.943969476715
2020-04-01,25750,108208,19982,3937,988,0.951759263485
