Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-07-13,58465,722099,53921,6061,327,1.06429346269
2020-07-12,60978,727318,52578,5919,476,1.06703317294
2020-07-11,63007,635437,51798,5928,757,1.06981147009
2020-07-10,66645,823375,51544,5889,854,1.07263168533
2020-07-09,58836,700380,43895,5839,867,1.0754977865100002
2020-07-08,62147,626670,43004,5867,897,1.07839864832
2020-07-07,51766,633221,41700,5826,922,1.08132782078
2020-07-06,47430,519951,39749,5680,242,1.08428190902
2020-07-05,42602,656908,38734,5652,209,1.08723104231
2020-07-04,52091,642231,38136,5628,306,1.09021779427
2020-07-03,56575,721440,37750,5589,597,1.0931917580500001
2020-07-02,54956,663376,37473,5624,697,1.09611790737
2020-07-01,53007,633282,36360,5509,701,1.09898655066
2020-06-30,44349,633945,35231,5421,596,1.10178957433
2020-06-29,36423,631665,33567,5378,330,1.10261386774
2020-06-28,41907,586693,32475,5245,271,1.10328541457
2020-06-27,43783,602866,32476,5311,509,1.10377992109
2020-06-26,44421,601962,31724,5279,636,1.10407108983
2020-06-25,39072,635891,31839,5315,2501,1.10413134406
2020-06-24,38684,511135,31083,5290,724,1.10393296723
2020-06-23,33021,499595,30229,5399,708,1.10344966105
2020-06-22,27017,462378,28789,5320,283,1.10265855122
2020-06-21,27284,512828,27948,5163,292,1.10154249311
2020-06-20,31994,567193,27962,5225,628,1.10009248013
2020-06-19,31046,569490,28639,5338,655,1.0983098514799998
2020-06-18,27527,513906,28409,5464,704,1.09620763573
2020-06-17,23873,487157,28561,5611,767,1.0938105976899999
2020-06-16,23435,463137,28264,5570,729,1.09115366807
2020-06-15,18510,435160,27778,5700,380,1.08827820577
2020-06-14,21373,482888,27860,5748,355,1.08394178283
2020-06-13,25341,505393,28510,5883,691,1.07946525716
2020-06-12,23477,617370,29150,6017,772,1.0748810545
2020-06-11,22032,456423,29696,6073,898,1.07020933891
2020-06-10,20803,428279,30847,6248,885,1.06545609221
2020-06-09,17175,419977,31157,6456,898,1.06061355884
2020-06-08,17012,396191,30615,6402,660,1.05566301636
2020-06-07,18823,447150,30893,6501,446,1.0505794698100002
2020-06-06,23106,512371,31468,6762,727,1.04533760396
2020-06-05,23352,506275,31868,6920,823,1.03991815812
2020-06-04,20839,460984,32233,7056,888,1.03431379412
2020-06-03,20312,466714,32661,7226,991,1.02853351531
2020-06-02,19982,418646,33328,7405,959,1.02260480165
