Date,New Tests Administered,Pos Tests Administered,New Tests Reported,New Cases,Hospitalizations,ICU,New Deaths,Rt Rate,Travel Distance,Visitation,Encounter Density,Social Distance Grade,SNF Cases
2020-09-14,,,,44,,,0,0.940203329753,,,,,0
2020-09-13,168,0,3689,170,193,56,0,0.939370814886,,,,,0
2020-09-12,909,10,5136,147,196,58,12,0.938543753512,,,,,37
2020-09-11,3632,63,8558,142,215,65,12,0.937722241383,,,,,4
2020-09-10,6245,142,7252,281,223,65,4,0.9369063743089999,-0.3788528859147805,-0.5356420336245715,5.119535609834341,F,1
2020-09-09,8221,177,5904,194,239,64,9,0.936096248732,-0.3421241471432114,-0.4464908676606313,5.337170692914542,F,19
2020-09-08,8053,239,6853,151,234,62,3,0.935291961388,-0.3208792602224179,-0.47166817364010766,5.277729423492779,F,0
2020-09-07,2117,56,3363,113,242,70,0,0.934493607039,-0.2847450220862174,-0.45505111405680804,5.9748620130692505,F,0
2020-09-06,2388,78,4444,223,238,75,2,0.9337012773540001,-0.3667417967723981,-0.4549375449270229,7.39287955089711,F,0
2020-09-05,2812,133,5305,251,253,77,9,0.932915064549,-0.31948543010633473,-0.45197947265671734,9.142791884123726,F,-1
2020-09-04,6283,231,7379,313,274,83,24,0.932135064562,-0.27996990459612214,-0.49491522782117187,7.947463489718663,F,0
2020-09-03,5889,232,7555,299,264,77,11,0.9313613793100001,-0.3256105437346968,-0.5158937590038924,5.9727403426865235,F,5
2020-09-02,9089,263,11064,317,272,79,19,0.930594111304,-0.3159263599495117,-0.4379497133075759,5.683710188759929,F,-1
2020-09-01,7958,263,7605,287,295,89,8,0.929833348932,-0.35284925754121294,-0.4585354927319372,5.498365893943667,F,12
2020-08-31,7048,268,6339,94,307,93,1,0.929079179687,-0.4026122037552174,-0.5398426147184975,4.962738993745014,D-,0
2020-08-30,2521,78,12916,254,317,98,4,0.928331691939,-0.31596915868416625,-0.442036066632635,7.875119704473489,F,0
2020-08-29,2850,131,13069,408,329,99,19,0.927590998687,-0.19632645727538067,-0.43412853798980106,10.600914166990934,F,3
2020-08-28,5902,209,812,323,341,99,9,0.926857244966,-0.2833331548186131,-0.5650084551384124,5.364321174072363,D-,11
2020-08-27,5402,265,7093,369,351,98,29,0.9261305367560001,-0.2733068627094058,-0.5358569365305839,5.710636428332584,F,18
2020-08-26,8223,285,5767,448,372,112,7,0.925410943625,-0.24702374339757724,-0.46085096992625124,5.469145490461234,F,23
