Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-07-16,873,,,,11,1.09816501127
2020-07-15,911,5010,711,245,22,1.1028925827
2020-07-14,865,4522,722,238,9,1.10764499645
2020-07-13,540,10288,712,237,1,1.11241730933
2020-07-12,814,6791,674,235,2,1.1172638912200001
2020-07-11,1251,4199,675,233,9,1.12215389172
2020-07-10,1133,6890,671,231,10,1.12707271808
2020-07-09,1292,7315,672,227,26,1.1320230412299999
2020-07-08,1333,3514,691,236,7,1.13698264389
2020-07-07,1010,6786,679,234,3,1.1419463163299999
2020-07-06,1028,8037,659,224,0,1.14691311335
2020-07-05,663,4157,634,203,3,1.15188189521
2020-07-04,413,5649,624,197,3,1.15685131453
2020-07-03,713,6862,594,193,6,1.16181975463
2020-07-02,652,5963,584,187,9,1.16678524881
2020-07-01,570,7001,556,193,5,1.17174539766
2020-06-30,779,7746,542,192,10,1.1766971263
2020-06-29,456,9918,510,176,4,1.18124101167
2020-06-28,146,6108,485,175,3,1.1857666598899999
2020-06-27,539,7952,492,170,0,1.19026874016
2020-06-26,477,1583,467,179,17,1.19474071055
2020-06-25,501,1261,451,166,7,1.19917458121
2020-06-24,350,3055,437,161,26,1.20356066498
2020-06-23,140,4297,406,154,4,1.20788718683
2020-06-22,171,3999,376,152,0,1.2121398624
2020-06-21,420,4081,361,142,2,1.2163013452299998
2020-06-20,396,5229,363,142,10,1.22035065746
2020-06-19,280,4893,344,138,7,1.2242628048100002
2020-06-18,127,5037,335,141,7,1.2280081112299999
2020-06-17,196,5177,351,149,10,1.23155147793
2020-06-16,241,4030,364,151,12,1.23485173288
2020-06-15,196,3871,346,138,0,1.23786006207
2020-06-14,290,4188,321,143,4,1.23604026342
2020-06-13,127,3815,336,150,7,1.2338082837100002
2020-06-12,160,4712,311,150,8,1.23110091229
2020-06-11,246,3606,325,156,4,1.22785083841
2020-06-10,143,4233,312,143,13,1.2239891108
2020-06-09,83,3658,315,146,8,1.2194488395999998
2020-06-08,108,3108,327,149,0,1.21417029204
2020-06-07,109,3332,322,148,1,1.2081073440899999
2020-06-06,258,3634,309,137,2,1.20123497222
2020-06-05,274,4712,315,131,9,1.19355707654
2020-06-04,102,4822,300,123,6,1.1851135069399998
2020-06-03,128,3343,296,124,9,1.17598487889
2020-06-02,89,2919,306,130,3,1.16629368174
2020-06-01,200,3182,292,121,0,1.1562005389799999
2020-05-31,150,3280,283,120,1,1.14589534404
2020-05-30,170,3328,291,122,1,1.13558385949
2020-05-29,163,3925,262,100,3,1.1254719047
2020-05-28,87,3477,291,119,6,1.11574950184
2020-05-27,112,2718,307,125,5,1.10657753903
2020-05-26,105,2311,301,119,0,1.09807881929
2020-05-25,120,2535,300,119,0,1.0903342787899999
2020-05-24,170,2907,286,117,1,1.08338405281
2020-05-23,202,2794,278,122,11,1.07723226021
2020-05-22,104,3126,269,127,7,1.0718540184
2020-05-21,95,2660,262,119,14,1.06720325253
2020-05-20,240,3168,275,120,10,1.06322017976
2020-05-19,58,2371,269,116,0,1.0598377628
2020-05-18,46,1526,263,111,0,1.05698681062
2020-05-17,147,1029,267,117,2,1.05459969203
2020-05-16,87,1581,251,103,2,1.05261280535
2020-05-15,145,2580,250,110,4,1.0509680315899999
2020-05-14,216,2128,259,102,0,1.04961341657
2020-05-13,152,2107,257,105,3,1.0485033067799998
2020-05-12,54,2134,263,88,1,1.04759812535
2020-05-11,53,1657,232,85,0,1.04686393215
2020-05-10,115,1580,230,81,2,1.04627187246
2020-05-09,141,1696,228,85,3,1.04579758604
2020-05-08,139,2054,222,77,5,1.04542062332
2020-05-07,84,1784,222,78,1,1.04512389614
2020-05-06,123,2195,216,71,4,1.04489317841
2020-05-05,66,2183,210,70,4,1.04471666248
2020-05-04,84,1807,214,71,5,1.0445845722
2020-05-03,102,1459,218,66,0,1.04448883029
2020-05-02,90,1648,215,64,2,1.044422774
2020-05-01,149,2069,218,62,5,1.04438091463
2020-04-30,122,1541,214,74,1,1.0443587356200001
2020-04-29,100,1610,211,76,2,1.04435252076
2020-04-28,32,1342,203,75,3,1.04431738531
2020-04-27,48,1051,189,76,0,1.04430907972
2020-04-26,98,1160,180,73,1,1.04432197976
2020-04-25,118,1200,177,74,2,1.04435050213
2020-04-24,30,1380,175,68,0,1.0443933744
2020-04-23,67,1248,170,75,2,1.04444830551
2020-04-22,66,1342,172,73,1,1.04452634738
2020-04-21,24,1143,179,77,0,1.04460840433
2020-04-20,36,744,172,73,1,1.04469624377
2020-04-19,68,790,162,73,0,1.04479226254
2020-04-18,56,889,157,64,4,1.04489971342
2020-04-17,72,1038,160,58,3,1.04502301484
2020-04-16,50,1079,152,55,3,1.04516817421
2020-04-15,83,1010,156,73,3,1.04534336758
2020-04-14,21,753,147,57,0,1.04555973433
2020-04-13,7,494,149,54,0,1.0458324683600002
2020-04-12,49,605,138,63,1,1.04618231761
2020-04-11,80,899,144,44,1,1.04663764432
2020-04-10,57,951,139,69,0,1.0472372517
2020-04-09,63,765,146,45,0,1.04803425244
2020-04-08,89,969,153,49,2,1.04910133909
2020-04-07,40,753,143,71,1,1.0505379021899999
2020-04-06,49,510,145,73,0,1.05247948089
2020-04-05,47,629,144,70,0,1.05510988674
2020-04-04,70,730,143,70,1,1.05867566798
2020-04-03,55,894,131,66,0,1.06350059347
2020-04-02,54,1176,129,67,3,1.0699932581799998
2020-04-01,104,1078,117,50,3,1.07863311301
2020-03-31,38,640,,,3,1.08991388349
2020-03-30,33,729,,,0,1.10423472838
2020-03-29,24,748,,,0,1.12177415938
2020-03-28,79,917,,,1,1.14242626161
2020-03-27,66,782,,,2,1.1658437418
2020-03-26,64,926,,,0,1.19153667095
2020-03-25,36,575,,,0,1.21894736602
2020-03-24,25,498,,,1,1.2474744898299999
2020-03-23,28,333,,,0,1.27646520954
2020-03-22,17,846,,,0,1.3052007482899999
2020-03-21,13,437,,,0,1.3328941072
2020-03-20,12,430,,,0,1.3587193134200002
2020-03-19,10,229,,,0,1.3818932362399998
2020-03-18,12,245,,,,1.4018125730500002
2020-03-17,7,145,,,,1.41820023321
2020-03-16,5,136,,,,1.431162249
2020-03-15,3,92,,,,1.44110468849
2020-03-14,8,118,,,,1.4485743834600002
2020-03-13,0,83,,,,1.45411689079
2020-03-12,0,73,,,,1.45820193129
2020-03-11,1,45,,,,1.46120373032
2020-03-10,0,56,,,,1.46339867056
2020-03-09,1,41,,,,1.4650492218200002
2020-03-08,0,0,,,,1.4662243375400001
2020-03-07,0,0,,,,1.46708598785
2020-03-06,1,47,,,,1.46771831794
2020-03-05,0,26,,,,1.4681827846000002
2020-03-04,0,0,,,,1.46852426863
2020-03-03,2,14,,,,1.46877556157
2020-03-02,0,15,,,,1.46896064239
2020-03-01,0,0,,,,1.46948249297
2020-02-29,0,0,,,,
2020-02-28,0,7,,,,
2020-02-27,0,4,,,,
2020-02-26,0,0,,,,
2020-02-25,0,0,,,,
