Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-07-06,1028,,,,0,1.10321235259
2020-07-05,663,4157,634,203,3,1.10776468812
2020-07-04,413,5649,624,197,3,1.1123516564899998
2020-07-03,713,6862,594,193,6,1.11699695612
2020-07-02,652,5963,584,187,9,1.12168008052
2020-07-01,570,7001,556,193,5,1.12639356441
2020-06-30,779,7746,542,192,10,1.1311153577500002
2020-06-29,456,9918,510,176,4,1.13577965732
2020-06-28,146,6108,485,175,3,1.14043865889
2020-06-27,539,7952,492,170,0,1.1450881823399999
2020-06-26,477,1583,467,179,17,1.14972311455
2020-06-25,501,1261,451,166,7,1.15433722624
2020-06-24,350,3055,437,161,26,1.15892297748
2020-06-23,140,4297,406,154,4,1.16347121653
2020-06-22,171,3999,376,152,0,1.16797085402
2020-06-21,420,4081,361,142,2,1.1724084365
2020-06-20,396,5229,363,142,10,1.1767677054999999
2020-06-19,280,4893,344,138,7,1.18102929378
2020-06-18,127,5037,335,141,7,1.18517020964
2020-06-17,196,5177,351,149,10,1.18916326229
2020-06-16,241,4030,364,151,12,1.19297655414
2020-06-15,196,3871,346,138,0,1.1965722577700002
2020-06-14,290,4188,321,143,4,1.1951619654999999
2020-06-13,127,3815,336,150,7,1.19343642988
2020-06-12,160,4712,311,150,8,1.1913469874299998
2020-06-11,246,3606,325,156,4,1.1888418316399998
2020-06-10,143,4233,312,143,13,1.185867903
2020-06-09,83,3658,315,146,8,1.18237373355
2020-06-08,108,3108,327,149,0,1.17831336237
2020-06-07,109,3332,322,148,1,1.17365129232
2020-06-06,258,3634,309,137,2,1.168368246
2020-06-05,274,4712,315,131,9,1.16246717543
2020-06-04,102,4822,300,123,6,1.15597865871
2020-06-03,128,3343,296,124,9,1.14896459794
2020-06-02,89,2919,306,130,3,1.14151906817
2020-06-01,200,3182,292,121,0,1.1337654414
2020-05-31,150,3280,283,120,1,1.12584957607
2020-05-30,170,3328,291,122,1,1.1179295148100001
2020-05-29,163,3925,262,100,3,1.1101633365799999
2020-05-28,87,3477,291,119,6,1.10269697654
2020-05-27,112,2718,307,125,5,1.09565398074
2020-05-26,105,2311,301,119,0,1.08912863126
2020-05-25,120,2535,300,119,0,1.08318304337
2020-05-24,170,2907,286,117,1,1.07784798704
2020-05-23,202,2794,278,122,11,1.0731265651200002
2020-05-22,104,3126,269,127,7,1.0689996044499999
2020-05-21,95,2660,262,119,14,1.06543165659
2020-05-20,240,3168,275,120,10,1.06237674831
2020-05-19,58,2371,269,116,0,1.05978333961
2020-05-18,46,1526,263,111,0,1.05759824216
2020-05-17,147,1029,267,117,2,1.0557694716700001
2020-05-16,87,1581,251,103,2,1.05424814461
2020-05-15,145,2580,250,110,4,1.05298959392
2020-05-14,216,2128,259,102,0,1.05195389231
2020-05-13,152,2107,257,105,3,1.05110595601
2020-05-12,54,2134,263,88,1,1.05041537213
2020-05-11,53,1657,232,85,0,1.0498560602
2020-05-10,115,1580,230,81,2,1.04940584819
2020-05-09,141,1696,228,85,3,1.0490460181999999
2020-05-08,139,2054,222,77,5,1.04876085766
2020-05-07,84,1784,222,78,1,1.0485372371500001
2020-05-06,123,2195,216,71,4,1.04836422661
2020-05-05,66,2183,210,70,4,1.0482327544299999
2020-05-04,84,1807,214,71,5,1.0481353100700002
2020-05-03,102,1459,218,66,0,1.0480656882700001
2020-05-02,90,1648,215,64,2,1.04801877067
2020-05-01,149,2069,218,62,5,1.04799034097
2020-04-30,122,1541,214,74,1,1.04797692983
2020-04-29,100,1610,211,76,2,1.04797568342
2020-04-28,32,1342,203,75,3,1.0479545157799999
2020-04-27,48,1051,189,76,0,1.04795207438
2020-04-26,98,1160,180,73,1,1.0479658499
2020-04-25,118,1200,177,74,2,1.0479915024700002
2020-04-24,30,1380,175,68,0,1.04802769618
2020-04-23,67,1248,170,75,2,1.04807259729
2020-04-22,66,1342,172,73,1,1.04813686855
2020-04-21,24,1143,179,77,0,1.04820465044
2020-04-20,36,744,172,73,1,1.04827748603
2020-04-19,68,790,162,73,0,1.04835746817
2020-04-18,56,889,157,64,4,1.0484474378
2020-04-17,72,1038,160,58,3,1.04855125504
2020-04-16,50,1079,152,55,3,1.04867417035
2020-04-15,83,1010,156,73,3,1.04882333322
2020-04-14,21,753,147,57,0,1.04900849047
2020-04-13,7,494,149,54,0,1.04924294668
2020-04-12,49,605,138,63,1,1.04954488624
2020-04-11,80,899,144,44,1,1.04993919361
2020-04-10,57,951,139,69,0,1.05045995676
2020-04-09,63,765,146,45,0,1.05115390318
2020-04-08,89,969,153,49,2,1.05208509591
2020-04-07,40,753,143,71,1,1.05334129796
2020-04-06,49,510,145,73,0,1.05504245299
2020-04-05,47,629,144,70,0,1.0573516025299998
2020-04-04,70,730,143,70,1,1.0604879436399999
2020-04-03,55,894,131,66,0,1.06473989435
2020-04-02,54,1176,129,67,3,1.0704717965100001
2020-04-01,104,1078,117,50,3,1.0781106802299998
2020-03-31,38,640,,,3,1.0880937628
2020-03-30,33,729,,,0,1.10076828806
2020-03-29,24,748,,,0,1.11627742099
2020-03-28,79,917,,,1,1.1345076222700001
2020-03-27,66,782,,,2,1.15513931153
2020-03-26,64,926,,,0,1.1777505108600002
2020-03-25,36,575,,,0,1.20189252668
2020-03-24,25,498,,,1,1.22710449564
2020-03-23,28,333,,,0,1.2528835594
2020-03-22,17,846,,,0,1.27864515921
2020-03-21,13,437,,,0,1.30370265387
2020-03-20,12,430,,,0,1.3272868631799999
2020-03-19,10,229,,,0,1.34862488868
2020-03-18,12,245,,,,1.3670834407899999
2020-03-17,7,145,,,,1.3823310281299999
2020-03-16,5,136,,,,1.3944132477700002
