Date,New Tests Administered,Pos Tests Administered,New Tests Reported,New Cases,Hospitalizations,ICU,New Deaths,SNF Cases
2020-10-14,10688,265,6623,213,164,66,19,2
2020-10-13,11659,319,5750,178,165,60,0,0
2020-10-12,10054,286,9168,117,160,57,0,0
2020-10-11,3006,113,4504,244,167,56,1,0
2020-10-10,4346,187,6449,186,164,57,24,3
2020-10-09,8257,255,8477,162,169,61,10,-1
2020-10-08,8617,318,10821,141,176,64,14,5
2020-10-07,10155,271,7058,144,172,62,3,12
2020-10-06,11814,271,6066,138,183,64,2,3
2020-10-05,9555,259,5286,120,176,63,1,0
2020-10-04,2760,108,3393,283,168,53,0,0
2020-10-03,3619,140,5513,239,155,47,5,10
2020-10-02,7319,250,10074,209,160,47,6,15
2020-10-01,6718,258,10569,158,175,48,7,3
2020-09-30,8536,269,5514,194,173,45,19,14
2020-09-29,9252,312,7063,109,172,48,33,35
2020-09-28,8701,272,7899,133,162,46,0,0
2020-09-27,3813,137,3089,246,161,46,2,0
2020-09-26,4539,136,8851,165,164,45,10,12
2020-09-25,7792,283,9986,282,156,47,22,18
2020-09-24,7925,323,8748,84,157,50,6,50
2020-09-23,11232,311,8403,156,168,42,26,15
2020-09-22,11696,274,5716,181,175,51,22,5
2020-09-21,9041,270,7004,138,170,55,0,0
2020-09-20,2956,123,4485,190,178,64,1,0
2020-09-19,3721,164,7405,227,170,55,4,5
2020-09-18,6509,231,8844,247,202,65,8,5
2020-09-17,7984,269,12072,140,201,64,4,14
2020-09-16,10126,228,9601,135,198,64,6,1
2020-09-15,10252,238,6054,150,202,67,12,8
2020-09-14,8315,237,8480,44,201,67,0,0
2020-09-13,2660,107,3689,170,193,56,0,0
2020-09-12,3471,162,5136,147,196,58,12,37
2020-09-11,8701,233,8558,142,215,65,12,4
2020-09-10,8148,241,7252,281,223,65,4,1
2020-09-09,10058,213,5904,194,239,64,9,19
2020-09-08,9330,296,6853,151,234,62,3,0
2020-09-07,2263,86,3363,113,242,70,0,0
2020-09-06,2457,92,4444,223,238,75,2,0
2020-09-05,2921,145,5305,251,253,77,9,-1
2020-09-04,6451,262,7379,313,274,83,24,0
2020-09-03,6040,266,7555,299,264,77,11,5
2020-09-02,9010,248,11064,317,272,79,19,-1
2020-09-01,8538,270,7605,287,295,89,8,12
2020-08-31,7279,280,6339,94,307,93,1,0
2020-08-30,2583,76,12916,254,317,98,4,0
2020-08-29,2923,132,13069,408,329,99,19,3
2020-08-28,6048,215,812,323,341,99,9,11
2020-08-27,5718,285,7093,369,351,98,29,18
2020-08-26,8677,294,5767,448,372,112,7,23
2020-08-25,8554,308,5649,335,399,113,15,10
2020-08-24,7722,260,8108,353,385,113,0,0
2020-08-23,2725,144,3305,153,388,116,1,0
2020-08-22,3135,185,5163,493,380,111,14,14
2020-08-21,6039,344,7559,372,392,110,26,30
2020-08-20,6062,323,9429,429,397,117,23,8
2020-08-19,8643,343,6545,295,400,118,18,9
2020-08-18,8122,340,5282,287,419,124,5,21
2020-08-17,8236,323,6282,216,409,124,0,0
2020-08-16,2853,112,6907,342,414,132,1,0
2020-08-15,3209,194,7822,513,422,133,20,10
2020-08-14,6036,388,11515,683,434,138,20,10
2020-08-13,7051,419,9513,348,436,152,24,23
2020-08-12,9334,322,13506,245,438,143,11,12
2020-08-11,9038,458,5917,1051,440,141,10,29
2020-08-10,7817,383,13839,886,441,141,0,0
2020-08-09,2822,131,10659,565,468,152,6,0
2020-08-08,3190,222,14665,322,487,163,16,29
2020-08-07,6758,449,6871,43,491,167,7,2
2020-08-06,7047,474,4521,580,511,177,32,39
2020-08-05,11324,594,3330,65,517,171,12,21
2020-08-04,10425,633,5075,253,536,172,2,32
2020-08-03,8543,526,3755,422,539,167,0,0
2020-08-02,3372,262,17133,558,555,175,2,0
2020-08-01,4183,338,3173,637,554,171,31,1
2020-07-31,7410,620,6357,418,546,169,14,21
2020-07-30,7994,609,5811,506,593,191,17,89
2020-07-29,10701,727,-1337,439,592,189,6,8
2020-07-28,8711,609,5366,187,626,204,15,40
2020-07-27,8233,651,6100,273,640,203,2,0
2020-07-26,2820,277,2117,420,661,204,2,0
2020-07-25,3660,365,1826,595,687,201,6,1
2020-07-24,6782,643,4689,710,685,203,13,14
2020-07-23,7897,620,4035,905,652,215,22,10
2020-07-22,9270,625,6543,767,690,233,8,28
2020-07-21,7684,724,7530,990,699,233,20,17
2020-07-20,7637,699,6684,560,700,234,1,0
2020-07-19,3311,386,7443,415,666,213,-2,0
2020-07-18,4089,517,6386,702,665,214,25,14
2020-07-17,8737,904,4974,405,692,232,3,19
2020-07-16,8636,978,7086,873,682,235,11,52
2020-07-15,9733,1044,5010,911,711,245,22,6
2020-07-14,8342,963,4522,865,722,238,9,40
2020-07-13,9121,1012,10288,540,712,237,1,0
2020-07-12,3218,462,6791,814,674,235,2,0
2020-07-11,4369,683,4199,1251,675,233,9,24
2020-07-10,8528,1155,6890,1133,671,231,10,7
2020-07-09,8419,1080,7315,1292,672,227,26,17
2020-07-08,10242,1180,3514,1333,691,236,7,31
2020-07-07,9319,1211,6786,1010,679,234,3,16
2020-07-06,8779,1220,8037,1028,659,224,0,2
2020-07-05,2997,503,4157,663,634,203,3,0
2020-07-04,2214,460,5649,413,624,197,3,10
2020-07-03,5970,877,6862,713,594,193,6,11
2020-07-02,8938,1078,5963,652,584,187,9,8
2020-07-01,8252,1132,7001,570,556,193,5,46
2020-06-30,8299,1215,7746,779,542,192,10,12
2020-06-29,8462,1240,9918,456,510,176,4,0
2020-06-28,2956,544,6108,146,485,175,3,0
2020-06-27,4334,738,7952,539,492,170,0,4
2020-06-26,7886,1103,1583,477,467,179,17,6
2020-06-25,7804,1096,-110,501,451,166,7,22
2020-06-24,8625,1177,3055,350,437,161,26,20
2020-06-23,7937,1118,4297,140,406,154,4,32
2020-06-22,7160,946,3999,171,376,152,0,0
2020-06-21,2073,312,4081,420,361,142,2,0
2020-06-20,3741,531,5229,396,363,142,10,12
2020-06-19,6626,778,4893,280,344,138,7,16
2020-06-18,6604,781,5037,127,335,141,7,16
2020-06-17,6341,631,5177,196,351,149,10,39
2020-06-16,6676,659,4030,241,364,151,12,77
2020-06-15,5360,415,1261,196,346,138,0,0
2020-06-14,1682,165,3055,290,321,143,4,0
2020-06-13,2650,263,4297,127,336,150,7,21
2020-06-12,4744,354,3999,160,311,150,8,20
2020-06-11,5228,388,4081,246,325,156,4,13
2020-06-10,5613,316,5229,143,312,143,13,12
2020-06-09,5574,277,4893,83,315,146,8,19
2020-06-08,4570,302,5037,108,327,149,0,0
2020-06-07,1973,132,5177,109,322,148,1,0
2020-06-06,2547,181,4030,258,309,137,2,34
2020-06-05,4455,264,3871,274,315,131,9,4
2020-06-04,4477,308,4188,102,300,123,6,18
2020-06-03,4811,298,3815,128,296,124,9,29
2020-06-02,5255,290,4712,89,306,130,3,52
2020-06-01,3764,255,3606,200,292,121,0,0
2020-05-31,1604,131,4233,150,283,120,1,0
2020-05-30,2094,181,3658,170,291,122,1,-2
2020-05-29,4195,235,3108,163,262,100,3,2
2020-05-28,4408,304,3332,87,291,119,6,48
2020-05-27,4342,255,3634,112,307,125,5,43
2020-05-26,4557,340,4712,105,301,119,0,0
2020-05-25,1381,107,4822,120,300,119,0,0
2020-05-24,1522,100,3343,170,286,117,1,0
2020-05-23,1734,145,2919,202,278,122,11,15
2020-05-22,3647,209,3182,104,269,127,7,27
2020-05-21,3388,218,3280,95,262,119,14,18
2020-05-20,3683,243,3328,240,275,120,10,1
2020-05-19,3138,193,3925,58,269,116,0,52
2020-05-18,3230,254,3477,46,263,111,0,0
2020-05-17,993,73,2718,147,267,117,2,0
2020-05-16,1517,146,2311,87,251,103,2,31
2020-05-15,2907,201,2535,145,250,110,4,23
2020-05-14,2078,167,2907,216,259,102,0,7
2020-05-13,2660,174,2794,152,257,105,3,26
2020-05-12,2728,190,3126,54,263,88,1,37
2020-05-11,2641,175,2660,53,232,85,0,0
2020-05-10,980,52,3168,115,230,81,2,0
2020-05-09,1167,120,2371,141,228,85,3,21
2020-05-08,2587,217,1526,139,222,77,5,45
2020-05-07,2184,192,1029,84,222,78,1,3
2020-05-06,2242,216,1581,123,216,71,4,17
2020-05-05,2100,142,2580,66,210,70,4,22
2020-05-04,2108,183,2128,84,214,71,5,14
2020-05-03,865,76,2107,102,218,66,0,25
2020-05-02,1203,78,2134,90,215,64,2,7
2020-05-01,2696,152,1657,149,218,62,5,8
2020-04-30,1712,164,1580,122,214,74,1,9
2020-04-29,1832,148,1696,100,211,76,2,25
2020-04-28,1872,181,2054,32,203,75,3,13
2020-04-27,1646,175,1784,48,189,76,0,3
2020-04-26,606,65,2195,98,180,73,1,15
2020-04-25,928,81,2183,118,177,74,2,21
2020-04-24,1530,122,1807,30,175,68,0,0
2020-04-23,1419,102,1459,67,170,75,2,6
2020-04-22,1268,145,1648,66,172,73,1,12
2020-04-21,1161,84,2069,24,179,77,0,7
2020-04-20,1256,82,1541,36,172,73,1,4
2020-04-19,431,35,1610,68,162,73,0,23
2020-04-18,680,42,1342,56,157,64,4,14
2020-04-17,1104,99,1051,72,160,58,3,9
2020-04-16,970,90,1160,50,152,55,3,9
2020-04-15,1111,126,1200,83,156,73,3,2
2020-04-14,834,71,1380,21,147,57,0,0
2020-04-13,895,82,1248,7,149,54,0,0
2020-04-12,313,24,1342,49,138,63,1,0
2020-04-11,446,31,1143,80,144,44,1,1
2020-04-10,889,77,744,57,139,69,0,0
2020-04-09,729,100,790,63,146,45,0,0
2020-04-08,808,86,889,89,153,49,2,0
2020-04-07,826,73,1038,40,143,71,1,0
2020-04-06,810,64,1079,49,145,73,0,0
2020-04-05,327,34,1010,47,144,70,0,1
2020-04-04,449,49,753,70,143,70,1,0
2020-04-03,841,71,494,55,131,66,0,0
2020-04-02,789,55,605,54,129,67,3,1
2020-04-01,989,97,899,104,117,50,3,0
2020-03-31,791,93,951,38,,,3,0
2020-03-30,876,75,765,33,,,0,0
2020-03-29,276,36,969,24,,,0,0
2020-03-28,453,66,753,79,,,1,0
2020-03-27,726,74,510,66,,,2,0
2020-03-26,618,72,629,64,,,0,0
2020-03-25,703,75,730,36,,,0,0
2020-03-24,780,77,894,25,,,1,0
2020-03-23,773,65,1176,28,,,0,0
2020-03-22,255,28,1078,17,,,0,0
2020-03-21,323,27,640,13,,,0,0
2020-03-20,916,70,729,12,,,0,0
2020-03-19,668,59,748,10,,,0,0
2020-03-18,733,35,917,12,,,,0
2020-03-17,692,48,782,7,,,,0
2020-03-16,562,40,926,5,,,,0
2020-03-15,191,18,575,3,,,,0
2020-03-14,230,17,498,8,,,,0
2020-03-13,279,28,333,0,,,,0
2020-03-12,208,12,846,0,,,,0
2020-03-11,92,6,437,1,,,,0
2020-03-10,66,4,430,0,,,,0
2020-03-09,53,2,229,1,,,,0
2020-03-08,19,4,245,0,,,,0
2020-03-07,248,18,145,0,,,,0
2020-03-06,32,0,136,1,,,,0
2020-03-05,32,0,92,0,,,,0
2020-03-04,36,1,118,0,,,,0
2020-03-03,4,0,83,2,,,,0
2020-03-02,12,4,73,0,,,,0
2020-03-01,3,0,45,0,,,,0
2020-02-29,12,2,56,0,,,,0
2020-02-28,12,0,41,0,,,,0
2020-02-27,6,0,0,0,,,,0
2020-02-26,0,0,0,0,,,,0
2020-02-25,1,0,47,0,,,,0
2020-02-24,1,0,26,0,,,,0
2020-02-23,1,0,0,0,,,,0
2020-02-22,20,0,14,0,,,,0
2020-02-21,1,0,15,0,,,,0
2020-02-20,1,1,0,0,,,,0
2020-02-19,0,0,0,0,,,,0
2020-02-18,0,0,7,0,,,,0
2020-02-17,0,0,4,0,,,,0
2020-02-16,0,0,0,0,,,,0
2020-02-15,27,0,0,0,,,,0
2020-02-14,0,0,0,0,,,,0
2020-02-13,2,0,0,0,,,,0
2020-02-12,0,0,0,0,,,,0
2020-02-11,2,0,0,0,,,,0
2020-02-10,0,0,5,0,,,,0
2020-02-09,7,1,26,0,,,,0
2020-02-08,1,0,8,0,,,,0
2020-02-07,0,0,0,0,,,,0
2020-02-06,6,1,0,0,,,,0
2020-02-05,12,0,0,0,,,,0
2020-02-04,9,0,7,0,,,,0
2020-02-03,13,0,3,0,,,,0
2020-02-02,6,0,0,0,,,,0
2020-02-01,9,0,0,1,,,,0
2020-01-31,9,0,15,,,,,
2020-01-30,9,1,0,,,,,
2020-01-29,12,1,0,,,,,
2020-01-28,3,0,2,,,,,
2020-01-27,6,0,0,,,,,
2020-01-26,6,0,3,,,,,
2020-01-25,17,2,1,,,,,
2020-01-24,2,0,0,,,,,
2020-01-23,0,0,0,,,,,
2020-01-22,4,2,0,0,,,,0
