Date,New Tests Administered,Pos Tests Administered,New Tests Reported,New Cases,Hospitalizations,ICU,New Deaths,Rt Rate,Travel Distance,Visitation,Encounter Density,Social Distance Grade,SNF Cases
2020-10-18,,,,196,,,0,0.9714684891200001,,,,,0
2020-10-17,238,0,9489,85,162,59,8,0.970997376036,,,,,-1
2020-10-16,1545,12,8723,151,159,56,10,0.970522090646,,,,,1
2020-10-15,5117,61,5336,153,170,66,31,0.970041100587,,,,,3
2020-10-14,7084,125,6623,213,164,66,19,0.9695483150570001,,,,,2
2020-10-13,9193,218,5750,178,165,60,0,0.969051417215,-0.37587653601630283,-0.48076613271912677,3.840340862577097,F,0
2020-10-12,8190,206,9168,117,160,57,0,0.9685507565449999,-0.4146037284769436,-0.5178819997111596,3.858418184212038,D-,0
2020-10-11,1963,60,4504,244,167,56,1,0.968054492541,-0.3118683091424761,-0.4750781860421507,4.979298372341907,F,0
2020-10-10,2858,137,6449,186,164,57,24,0.9675483788439999,-0.31842605892836306,-0.44275385063627165,7.616793398361965,F,3
2020-10-09,7223,239,8477,162,169,61,10,0.9670289412559999,-0.3361888565327759,-0.5000606721584556,6.041910247033959,F,-1
2020-10-08,8037,314,10821,141,176,64,14,0.966507000132,-0.4306357886904076,-0.5332284460627285,2.6890500656281446,D-,5
2020-10-07,9694,268,7058,144,172,62,3,0.965982888049,-0.4177054701792002,-0.49992453216648763,3.6996378925616265,D-,12
2020-10-06,10939,266,6066,138,183,64,2,0.965465579369,-0.39021138023927365,-0.47399031570005085,4.346833606056843,F,3
2020-10-05,8638,246,5286,120,176,63,1,0.96495276408,-0.40655864395162244,-0.5559993279324681,3.3907364843187606,D,0
2020-10-04,2436,99,3393,283,168,53,0,0.964446774638,-0.3459442458048576,-0.4555942868453677,4.546236123327757,F,0
2020-10-03,3421,129,5513,239,155,47,5,0.963941469839,-0.36079881008137166,-0.4325549251407877,3.6978267105275915,F,10
2020-10-02,6839,236,10074,209,160,47,6,0.963435821297,-0.2986023913127766,-0.5790376393743383,3.2598138972870787,D-,15
2020-10-01,6407,235,10569,158,175,48,7,0.962933816055,-0.18587092431572222,-0.5299878079232015,5.16153778367125,F,3
2020-09-30,7855,248,5514,194,173,45,19,0.962432737344,-0.18864124027139728,-0.4581911859910243,5.43609573067827,F,14
2020-09-29,8697,282,7063,109,172,48,33,0.961931430184,-0.19843860537816646,-0.48483375156079395,4.618959394332444,F,35
2020-09-28,8231,249,7899,133,162,46,0,0.961439710007,-0.35147255060839716,-0.5186327227408994,4.516981221139914,F,0
2020-09-27,3610,130,3089,246,161,46,2,0.9609564393469999,-0.31137215900239723,-0.4170982091698007,6.886904287998517,F,0
2020-09-26,4462,133,8851,165,164,45,10,0.960478381299,-0.2666284426949846,-0.40147536761031827,9.589153384073507,F,12
2020-09-25,7655,266,9986,282,156,47,22,0.960000998737,-0.2940877305426712,-0.4607748001622377,7.057189897903228,F,18
2020-09-24,7758,308,8748,84,157,50,6,0.959526115237,-0.33913631609056005,-0.5142079108283184,5.245990614515403,F,50
2020-09-23,10841,276,8403,156,168,42,26,0.959058158257,-0.29420200529184615,-0.42063819696494953,5.152447374795664,F,15
2020-09-22,11251,265,5716,181,175,51,22,0.958591700465,-0.34669608585591666,-0.44550924333484754,5.038981132701541,F,5
2020-09-21,9010,259,7004,138,170,55,0,0.958128047232,-0.3719484289322004,-0.5182630419008761,3.1931623984345867,F,0
2020-09-20,2888,111,4485,190,178,64,1,0.9576698017599999,-0.318671795948699,-0.4660763212451427,5.693559569154539,F,0
2020-09-19,3651,160,7405,227,170,55,4,0.9572160913269999,-0.31124497321651734,-0.43675779452106855,8.500305243917003,F,5
