Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-06-27,,,,,,1.12023513124
2020-06-26,,,,,,1.12322504787
2020-06-25,506,,,,7,1.12619578169
2020-06-24,354,817,437,161,26,1.12914202223
2020-06-23,142,2662,406,154,4,1.13205733741
2020-06-22,172,3513,376,152,0,1.13493395178
2020-06-21,430,3779,361,142,2,1.1377624696100002
2020-06-20,402,4990,363,142,10,1.1405315797799997
2020-06-19,284,4638,344,138,7,1.14322780792
2020-06-18,128,4897,335,141,7,1.1458351708399999
2020-06-17,198,5012,351,149,10,1.14833480402
2020-06-16,241,3933,364,151,12,1.15070462517
2020-06-15,197,3842,346,138,0,1.1529187059000001
2020-06-14,294,4172,321,143,4,1.15192159389
2020-06-13,127,3813,336,150,7,1.15070424528
2020-06-12,161,4740,311,150,8,1.14923238726
2020-06-11,249,3606,325,156,4,1.14746954567
2020-06-10,144,4252,312,143,13,1.14537837276
2020-06-09,83,3654,315,146,8,1.1429226452299999
2020-06-08,108,3116,327,149,0,1.1400700147799998
2020-06-07,113,3342,322,148,1,1.13679549001
2020-06-06,264,3634,309,137,2,1.1330854795799998
2020-06-05,280,4723,315,131,9,1.1289420132799999
2020-06-04,102,4834,300,123,6,1.12438653059
2020-06-03,128,3512,296,124,9,1.1194624767299999
2020-06-02,89,3422,306,130,3,1.11423589754
2020-06-01,200,3127,292,121,0,1.10879341752
2020-05-31,150,3146,283,120,1,1.1032374611
2020-05-30,170,3757,291,122,1,1.09767900245
2020-05-29,163,4400,262,100,3,1.09222903696
2020-05-28,87,4054,291,119,6,1.0869900265
2020-05-27,112,3579,307,125,5,1.08204870373
2020-05-26,105,2513,301,119,0,1.07747124449
2020-05-25,121,2827,300,119,0,1.0733012303899998
2020-05-24,170,2979,286,117,1,1.06956022752
2020-05-23,202,3797,278,122,11,1.06625037136
2020-05-22,104,4218,269,127,7,1.0633581546
2020-05-21,95,3817,262,119,14,1.06085864269
2020-05-20,240,4297,275,120,10,1.05871951317
2020-05-19,58,3193,269,116,0,1.05690453816
2020-05-18,46,2195,263,111,0,1.0553763363600002
2020-05-17,147,1627,267,117,2,1.05409837609
2020-05-16,87,2732,251,103,2,1.05303630705
