Date,New Tests Administered,Pos Tests Administered,New Tests Reported,New Cases,Hospitalizations,ICU,New Deaths,Rt Rate,Travel Distance,Visitation,Encounter Density,Social Distance Grade,SNF Cases
2020-10-31,4326,220,9193,164,181,55,8,1.12018944604,-0.370950423356063,-0.525253108166882,5.81175213388986,F,3
2020-10-30,8816,293,10670,276,188,58,7,1.11171780565,-0.329208631012618,-0.510618740980351,5.48016782683979,F,1
2020-10-29,9671,338,7189,229,182,61,1,1.10445685833,-0.362324608113449,-0.521046544591234,4.69137217698844,F,2
2020-10-28,11611,347,9102,233,181,59,13,1.09894089827,-0.323340490348255,-0.43577077773321,4.31868266244213,F,0
2020-10-27,10250,244,7089,255,177,60,7,1.0944032174,-0.340261703411942,-0.491610536139062,3.47191193814894,F,5
2020-10-26,9997,304,8402,152,157,56,0,1.09044739326,-0.362288956346056,-0.561929952472415,3.46753060256185,D-,0
2020-10-25,3126,143,5498,247,162,59,3,1.08709578864,-0.301500977788687,-0.467518986550542,4.76952899409523,F,0
2020-10-24,3965,193,6261,316,150,55,4,1.08411918618,-0.298827132882738,-0.449920967476322,6.52159749640999,F,-1
2020-10-23,8362,307,10092,162,159,55,6,1.08121511881,-0.291098630655677,-0.494719295713132,5.54267948104306,F,0
2020-10-22,9186,318,12135,213,162,58,11,1.07816334288,-0.346403357832801,-0.541443598060746,4.45172691985653,F,0
2020-10-21,10352,349,6797,262,168,56,11,1.07496958,-0.3072809065799,-0.445307766115552,4.4502607248766,F,0
2020-10-20,11475,309,15127,302,174,66,2,1.07082312514,-0.331762977004034,-0.484172908632902,3.95730872327036,F,7
2020-10-19,10939,335,10271,203,168,63,1,1.06591126443,-0.362714132642263,-0.536851957899208,3.87606427202935,F,0
2020-10-18,3165,136,6907,196,168,63,0,1.06036766002,-0.271821458381113,-0.461084915979956,5.30362070190313,F,0
2020-10-17,3980,184,9489,85,162,59,8,1.05396988385,-0.286099774140586,-0.435171513947868,7.22271468646133,F,-1
2020-10-16,7917,286,8723,151,159,56,10,1.04719425976,-0.292733064078944,-0.496979936626353,5.53593498413537,F,1
2020-10-15,8665,292,5336,153,170,66,31,1.03995763521,-0.343904997007208,-0.512491943684856,4.85844940729,F,3
2020-10-14,10664,265,6623,213,164,66,19,1.03252750932,-0.328083661270476,-0.445466748433646,4.04633263258136,F,2
2020-10-13,11608,319,5750,178,165,60,0,1.02518216411,-0.329052185214634,-0.456890642106144,4.45417632794066,F,0
2020-10-12,10029,285,9168,117,160,57,0,1.01805673617,-0.36875554781445,-0.497228813868537,4.45678098019913,F,0
2020-10-11,2981,113,4504,244,167,56,1,1.01137341456,-0.289993137355106,-0.461052412255571,5.74870574975273,F,0
2020-10-10,4345,185,6449,186,164,57,24,1.00547985243,-0.286855881364201,-0.42793050205006,8.66438108684788,F,3
2020-10-09,8202,254,8477,162,169,61,10,1.00072195391,-0.336188856532776,-0.500060672158456,6.04191024703396,F,-1
2020-10-08,8554,317,10821,141,176,64,14,0.996896165518,-0.430635788690408,-0.533228446062728,2.68905006562814,D-,5
2020-10-07,10100,267,7058,144,172,62,3,0.994498888028,-0.4177054701792,-0.499924532166488,3.69963789256163,D-,12
2020-10-06,11773,268,6066,138,183,64,2,0.993182267459,-0.390211380239274,-0.473990315700051,4.34683360605684,F,3
2020-10-05,9574,260,5286,120,176,63,1,0.992690341575,-0.406558643951622,-0.555999327932468,3.39073648431876,D,0
2020-10-04,2726,110,3393,283,168,53,0,0.993172659211,-0.345944245804858,-0.455594286845368,4.54623612332776,F,0
2020-10-03,3551,134,5513,239,155,47,5,0.994320456737,-0.360798810081372,-0.432554925140788,3.69782671052759,F,10
2020-10-02,7063,237,10074,209,160,47,6,0.995757469412,-0.298602391312777,-0.579037639374338,3.25981389728708,D-,15
2020-10-01,6638,237,10569,158,175,48,7,0.997801301794,-0.185870924315722,-0.529987807923201,5.16153778367125,F,3
2020-09-30,8373,262,5514,194,173,45,19,0.999774671678,-0.188641240271397,-0.458191185991024,5.43609573067827,F,14
2020-09-29,9168,305,7063,109,172,48,33,1.00118661148,-0.198438605378166,-0.484833751560794,4.61895939433244,F,35
2020-09-28,8425,253,7899,133,162,46,0,1.00173110595,-0.351472550608397,-0.518632722740899,4.51698122113991,F,0
2020-09-27,3634,131,3089,246,161,46,2,1.00102591982,-0.311372159002397,-0.417098209169801,6.88690428799852,F,0
2020-09-26,4503,133,8851,165,164,45,10,0.998593603147,-0.266628442694985,-0.401475367610318,9.58915338407351,F,12
2020-09-25,7729,267,9986,282,156,47,22,0.994626643073,-0.294087730542671,-0.460774800162238,7.05718989790323,F,18
2020-09-24,7849,307,8748,84,157,50,6,0.988902604418,-0.33913631609056,-0.514207910828318,5.2459906145154,F,50
2020-09-23,10992,277,8403,156,168,42,26,0.981361996019,-0.294202005291846,-0.42063819696495,5.15244737479566,F,15
2020-09-22,11464,265,5716,181,175,51,22,0.972018871758,-0.346696085855917,-0.445509243334848,5.03898113270154,F,5
2020-09-21,9096,263,7004,138,170,55,0,0.960790300171,-0.3719484289322,-0.518263041900876,3.19316239843459,F,0
2020-09-20,2934,111,4485,190,178,64,1,0.94799630481,-0.318671795948699,-0.466076321245143,5.69355956915454,F,0
2020-09-19,3711,160,7405,227,170,55,4,0.934055798944,-0.311244973216517,-0.436757794521069,8.500305243917,F,5
2020-09-18,6423,216,8844,247,202,65,8,0.919359590405,-0.315100337638309,-0.48815631226086,6.30289295346207,F,5
2020-09-17,7924,245,12072,140,201,64,4,0.904570765534,-0.36524921807278,-0.523432455263666,5.03416856329682,F,14
2020-09-16,10120,218,9601,135,198,64,6,0.890425983704,-0.31901440391031,-0.431220762310462,5.06504490463894,F,1
2020-09-15,10238,226,6054,150,202,67,12,0.877078792995,-0.343095638707749,-0.450188359585633,4.73328810406182,F,8
2020-09-14,8267,213,8480,44,201,67,0,0.865162174264,-0.390080131902881,-0.521136589423326,4.62906751501763,F,0
2020-09-13,2340,93,3689,170,193,56,0,0.855005213227,-0.38691587995203,-0.419889362322766,6.68401740148117,F,0
2020-09-12,3312,143,5136,147,196,58,12,0.847144741491,-0.349958347251404,-0.413836955129513,9.40934613147558,F,37
2020-09-11,8662,229,8558,142,215,65,12,0.841862772793,-0.355750512672333,-0.488855433646367,6.73231558905544,F,4
2020-09-10,8224,235,7252,281,223,65,4,0.839568261653,-0.37885288591478,-0.535642033624572,5.11953560983434,F,1
2020-09-09,10028,199,5904,194,239,64,9,0.839919654276,-0.342124147143211,-0.446490867660631,5.33717069291454,F,19
2020-09-08,9357,283,6853,151,234,62,3,0.842759358573,-0.320879260222418,-0.471668173640108,5.27772942349278,F,0
2020-09-07,2245,78,3363,113,242,70,0,0.847889640449,-0.284745022086217,-0.455051114056808,5.97486201306925,F,0
2020-09-06,2449,82,4444,223,238,75,2,0.854527222358,-0.366741796772398,-0.454937544927023,7.39287955089711,F,0
2020-09-05,2885,139,5305,251,253,77,9,0.8619945456,-0.319485430106335,-0.451979472656717,9.14279188412373,F,-1
2020-09-04,6874,251,7379,313,274,83,24,0.870320595737,-0.279969904596122,-0.494915227821172,7.94746348971866,F,0
2020-09-03,6543,254,7555,299,264,77,11,0.878868895189,-0.325610543734697,-0.515893759003892,5.97274034268652,F,5
2020-09-02,9389,226,11064,317,272,79,19,0.886816009826,-0.315926359949512,-0.437949713307576,5.68371018875993,F,-1
2020-09-01,8485,260,7605,287,295,89,8,0.893959264233,-0.352849257541213,-0.458535492731937,5.49836589394367,F,12
2020-08-31,7259,274,6339,94,307,93,1,0.899675070715,-0.402612203755217,-0.539842614718497,4.96273899374501,D-,0
2020-08-30,2561,79,12916,254,317,98,4,0.903994519736,-0.315969158684166,-0.442036066632635,7.87511970447349,F,0
2020-08-29,2916,133,13069,408,329,99,19,0.906673172182,-0.196326457275381,-0.434128537989801,10.6009141669909,F,3
2020-08-28,6016,209,812,323,341,99,9,0.90782898821,-0.283333154818613,-0.565008455138412,5.36432117407236,D-,11
2020-08-27,5758,274,7093,369,351,98,29,0.907993122892,-0.273306862709406,-0.535856936530584,5.71063642833258,F,18
2020-08-26,8603,269,5767,448,372,112,7,0.907356252397,-0.247023743397577,-0.460850969926251,5.46914549046123,F,23
2020-08-25,8515,297,5649,335,399,113,15,0.906371339921,-0.202862006473827,-0.450635371932172,5.702891468968,F,10
2020-08-24,7565,246,8108,353,385,113,0,0.905408347325,-0.203024232120027,-0.508990432651121,5.98372818035967,F,0
2020-08-23,2706,133,3305,153,388,116,1,0.904841898688,-0.15770860398033,-0.433261727906323,8.60644051111146,F,0
2020-08-22,3110,175,5163,493,380,111,14,0.905192376172,-0.225428211795955,-0.48220818137929,9.45614362536451,F,14
2020-08-21,5987,333,7559,372,392,110,26,0.906856057333,-0.206455579669206,-0.49659772058226,7.73652115548804,F,30
2020-08-20,6010,318,9429,429,397,117,23,0.910079901726,-0.278131172507444,-0.526435397764725,6.14371592669944,F,8
2020-08-19,8592,323,6545,295,400,118,18,0.915261014527,-0.292624487511861,-0.450230365866594,6.76705578540351,F,9
2020-08-18,8056,325,5282,287,419,124,5,0.921875357245,-0.335932819470499,-0.460608004520436,9.53054008358159,F,21
2020-08-17,8077,287,6282,216,409,124,0,0.929521163497,-0.393905162735906,-0.524600927129833,9.11017335815839,F,0
2020-08-16,2834,109,6907,342,414,132,1,0.937593813987,-0.362540489003091,-0.465842127743804,11.6339606511465,F,0
2020-08-15,3152,186,7822,513,422,133,20,0.946037248669,-0.373616290285435,-0.478306522329679,14.2737325917236,F,10
2020-08-14,5919,368,11515,683,434,138,20,0.954088415331,-0.319806711591175,-0.50061878179954,9.80226913674497,F,10
2020-08-13,6965,402,9513,348,436,152,24,0.961203120807,-0.380606853490844,-0.542356935411298,10.0722732546378,F,23
2020-08-12,9304,308,13506,245,438,143,11,0.966659877171,-0.292568625116537,-0.445764230685294,7.27127161432618,F,12
2020-08-11,9001,429,5917,1051,440,141,10,0.970478916322,-0.356876472244799,-0.463102372116492,10.0922480050703,F,29
2020-08-10,7677,347,13839,886,441,141,0,0.971604796879,-0.413274825877048,-0.497455166912429,11.2484376181875,D-,0
2020-08-09,2799,125,10659,565,468,152,6,0.970244464742,-0.334657042460694,-0.460889060204815,10.4119302587539,F,0
2020-08-08,3172,213,14665,322,487,163,16,0.966096718195,-0.38651605667844,-0.47671461165684,13.8247146914572,F,29
2020-08-07,6695,432,6871,43,491,167,7,0.959091302372,-0.401212155213588,-0.514616795018278,13.4933546259923,D-,2
2020-08-06,6922,435,4521,580,511,177,32,0.94974154748,-0.44720477157783,-0.50581448710145,11.7655732122863,D-,39
2020-08-05,11210,518,3330,65,517,171,12,0.938262778734,-0.383010050013537,-0.403984067630883,12.9022365581414,F,21
2020-08-04,10357,593,5075,253,536,172,2,0.925284523598,-0.301256179555201,-0.42878014491134,12.1777119964692,F,32
2020-08-03,8398,488,3755,422,539,167,0,0.911757416636,-0.36358333864472,-0.51895433633222,10.1903105751988,F,0
2020-08-02,3354,248,17133,558,555,175,2,0.898089141348,-0.42214173066003,-0.515385304566148,12.6061514189584,D-,0
2020-08-01,4173,335,3173,637,554,171,31,0.884971887649,-0.390946465949426,-0.489678619837375,16.0503124242323,F,1
2020-07-31,7323,589,6357,418,546,169,14,0.873021969731,-0.276167548920496,-0.490654446638373,10.2938066914294,F,21
2020-07-30,7913,577,5811,506,593,191,17,0.862746499061,-0.356799265245663,-0.503380548885629,11.9742558813126,F,89
2020-07-29,10627,678,-1337,439,592,189,6,0.854839995716,-0.33384251725809,-0.42697603195252,11.5338971561042,F,8
2020-07-28,8670,577,5366,187,626,204,15,0.84924665724,-0.412451026470743,-0.435525000036283,11.2835228015897,D-,40
2020-07-27,8178,621,6100,273,640,203,2,0.846166675823,-0.27528712767351,-0.506433255020133,8.22303914853528,F,0
2020-07-26,2799,261,2117,420,661,204,2,0.845122836335,-0.270438423522149,-0.483311629457542,10.1849805252129,F,0
2020-07-25,3639,354,1826,595,687,201,6,0.846330896615,-0.245977765375219,-0.4889692272829,12.3778389865537,F,1
2020-07-24,6714,602,4689,710,685,203,13,0.84948938251,-0.244759141277437,-0.510185315408019,9.91713257640821,F,14
2020-07-23,7836,576,4035,905,652,215,22,0.854839763372,-0.309161842448401,-0.512950240412451,8.91943001594544,F,10
2020-07-22,9200,593,6543,767,690,233,8,0.861841317203,-0.255025178429778,-0.44176138753525,8.34975289350692,F,28
2020-07-21,7642,696,7530,990,699,233,20,0.870056364091,-0.240494927620304,-0.443605086845694,8.51470845342576,F,17
2020-07-20,7642,696,6684,560,700,234,1,0.879472316054,-0.289592483824181,-0.51128892108909,8.19935578727119,F,0
2020-07-19,3315,372,7443,415,666,213,-2,0.889969533156,-0.237601113130845,-0.498103324339247,9.23716309277331,F,0
2020-07-18,4059,517,6386,702,665,214,25,0.90132668904,-0.209000334451568,-0.500648165220904,11.8707942637874,F,14
2020-07-17,8692,889,4974,405,692,232,3,0.913312021367,-0.311361411876044,-0.522269279737985,10.0197144769454,F,19
2020-07-16,8630,969,7086,873,682,235,11,0.926602904678,-0.353581177249554,-0.551522869963188,7.92936891873102,D-,52
2020-07-15,9649,1023,5010,911,711,245,22,0.941169031597,-0.28497844179752,-0.453817709215976,8.34925266227847,F,6
2020-07-14,8327,954,4522,865,722,238,9,0.957448457508,-0.27698336984373,-0.439737752756697,9.08942238685416,F,40
2020-07-13,9092,1008,10288,540,712,237,1,0.975385001275,-0.297176290226556,-0.482231832273268,8.68332087611807,F,0
2020-07-12,3181,446,6791,814,674,235,2,0.995255935091,-0.251364779063524,-0.492061798747773,9.11702135118231,F,0
2020-07-11,4283,663,4199,1251,675,233,9,1.01746633239,-0.243722728620233,-0.509848451792976,10.6720159988413,F,24
2020-07-10,8486,1150,6890,1133,671,231,10,1.04161561353,-0.240960472648138,-0.49341679249491,10.1136544517774,F,7
2020-07-09,8333,1072,7315,1292,672,227,26,1.06758530045,-0.294318678230568,-0.506658632228476,8.40652051325939,F,17
2020-07-08,10226,1169,3514,1333,691,236,7,1.09556417328,-0.227169033245142,-0.4069705943671,8.98433933017471,F,31
2020-07-07,9256,1215,6786,1010,679,234,3,1.12552280626,-0.227230538952315,-0.402859234167224,9.32915389074959,F,16
2020-07-06,8755,1208,8037,1028,659,224,0,1.15612190898,-0.224547954739235,-0.499362999710941,7.95441497885882,F,2
2020-07-05,2971,492,4157,663,634,203,3,1.18687392267,-0.279193905255092,-0.551422767192074,6.75106563544588,D-,0
2020-07-04,2187,451,5649,413,624,197,3,1.21674612432,-0.416165567720424,-0.681904296751292,6.28060678976708,C-,10
2020-07-03,5915,870,6862,713,594,193,6,1.2456206233,-0.298774870698069,-0.444208888860852,12.0561903066618,F,11
2020-07-02,8886,1065,5963,652,584,187,9,1.27273760864,-0.259771054570306,-0.488500964722752,9.67462392672726,F,8
2020-07-01,8241,1116,7001,570,556,193,5,1.29800830076,-0.230425964990449,-0.382341014633932,9.27892377567235,F,46
2020-06-30,8247,1213,7746,779,542,192,10,1.32043838556,-0.206501573376902,-0.402272893297088,8.69865555067291,F,12
2020-06-29,8409,1218,9918,456,510,176,4,1.33928627715,-0.260471096495758,-0.494642795888328,7.79813584335064,F,0
2020-06-28,2922,515,6108,146,485,175,3,1.35387513614,-0.267338152884774,-0.445399785392076,9.74907213300246,F,0
2020-06-27,4290,715,7952,539,492,170,0,1.36358079974,-0.222236029166283,-0.472013478458535,11.6448277433507,F,4
2020-06-26,7868,1086,1583,477,467,179,17,1.36868735315,-0.235712257816339,-0.467466920685718,10.9916810031722,F,6
2020-06-25,7778,1083,1261,501,451,166,7,1.36926138376,-0.274616307985641,-0.466606103120427,9.82088118831377,F,22
2020-06-24,8539,1160,3055,350,437,161,26,1.36567248865,-0.227364316106328,-0.377331608586508,9.31966674676179,F,20
2020-06-23,7904,1110,4297,140,406,154,4,1.35784549976,-0.21226038977585,-0.38550799518349,9.17968824955993,F,32
2020-06-22,7098,941,3999,171,376,152,0,1.34603226283,-0.270043471884072,-0.465824295416067,8.73751834231749,F,0
2020-06-21,2063,309,4081,420,361,142,2,1.33062936969,-0.239244841867944,-0.473749700486514,9.73924000196055,F,0
2020-06-20,3687,517,5229,396,363,142,10,1.31247508478,-0.221852779827015,-0.409897292907341,14.699118878784,F,12
2020-06-19,6593,762,4893,280,344,138,7,1.29211676125,-0.243769061644241,-0.438063003305241,12.3935186481627,F,16
2020-06-18,6542,752,5037,127,335,141,7,1.27025102847,-0.267554760020703,-0.479783558584547,9.10003073876779,F,16
2020-06-17,6287,617,5177,196,351,149,10,1.2472779876,-0.258908810091563,-0.372560188340403,9.34027972324438,F,39
2020-06-16,6657,652,4030,241,364,151,12,1.22359691707,-0.257142014565251,-0.398473288351506,8.98780645006844,F,77
2020-06-15,5338,413,3871,196,346,138,0,1.20029755975,-0.307004672767248,-0.465030748837483,9.12800918885546,F,0
2020-06-14,1678,161,4188,290,321,143,4,1.17798344329,-0.250846782111129,-0.436860473595933,11.7083743587162,F,0
2020-06-13,2643,260,3815,127,336,150,7,1.15655875823,-0.260553579194399,-0.447099583794884,13.7722249111756,F,21
2020-06-12,4722,339,4712,160,311,150,8,1.13631804131,-0.285316543279333,-0.479143435291009,11.2413826329312,F,20
2020-06-11,5182,376,3606,246,325,156,4,1.11844077509,-0.313648624972823,-0.497606661338866,9.9990152536993,F,13
2020-06-10,5598,314,4233,143,312,143,13,1.10338525806,-0.264169902362591,-0.42286102336333,9.21541165901218,F,12
2020-06-09,5557,282,3658,83,315,146,8,1.09095220825,-0.266887630164195,-0.435314072132505,9.20485505515666,F,19
2020-06-08,4564,299,3108,108,327,149,0,1.0808783785,-0.328653635493136,-0.511198030291543,8.31502994651156,F,0
2020-06-07,1505,106,3332,109,322,148,1,1.0729869983,-0.383354435545128,-0.537266145079124,8.45980376376544,F,0
2020-06-06,2529,175,3634,258,309,137,2,1.06685714992,-0.374780875035511,-0.554421246870017,9.25289450244036,D-,34
2020-06-05,4439,258,4712,274,315,131,9,1.06250003478,-0.355820759504434,-0.53281102088421,9.36613650294932,F,4
2020-06-04,4454,288,4822,102,300,123,6,1.06028717404,-0.391403037472222,-0.541359753366354,8.86892391122491,F,18
2020-06-03,4791,285,3343,128,296,124,9,1.05970447014,-0.331506705916721,-0.458947083515704,9.23669736025027,F,29
2020-06-02,5226,283,2919,89,306,130,3,1.06058165988,-0.355807167980568,-0.532499587577895,7.19804811209305,F,52
2020-06-01,3751,247,3182,200,292,121,0,1.06202593449,-0.418296118044078,-0.557516505091523,8.22930066356723,D,0
2020-05-31,1589,125,3280,150,283,120,1,1.06377677272,-0.410202961444756,-0.582085447290835,7.58843546251479,D,0
2020-05-30,2055,176,3328,170,291,122,1,1.06528644799,-0.341502064099672,-0.537037610473111,11.9771192738616,F,-2
2020-05-29,4131,227,3925,163,262,100,3,1.06710963725,-0.308879820576694,-0.484672580006539,12.3239455506872,F,2
2020-05-28,4376,297,3477,87,291,119,6,1.06893644954,-0.329944119713023,-0.510810979666237,11.0912958690338,F,48
2020-05-27,4327,254,2718,112,307,125,5,1.07040288667,-0.26021499556952,-0.456714503600876,10.3925070104004,F,43
2020-05-26,4538,328,2311,105,301,119,0,1.0712449905,-0.246624012736144,-0.492760964017925,9.56899262097265,F,0
2020-05-25,1375,101,2535,120,300,119,0,1.07152892186,-0.247655768144016,-0.548438786686508,10.8981638654118,F,0
2020-05-24,1512,96,2907,170,286,117,1,1.0715120632,-0.261630041023274,-0.528843513319235,12.5944014581983,F,0
2020-05-23,1717,136,2794,202,278,122,11,1.07114479626,-0.275627294466142,-0.568222028609351,13.1373870943976,D-,15
2020-05-22,3636,199,3126,104,269,127,7,1.07063137127,-0.284994682118319,-0.569246971308934,11.8575727939735,D-,27
2020-05-21,3386,213,2660,95,262,119,14,1.07022611595,-0.336898676541906,-0.593350790124316,8.83157143641152,D-,18
2020-05-20,3653,237,3168,240,275,120,10,1.06979133878,-0.321405611594991,-0.539151224614949,8.24094716517249,F,1
2020-05-19,3104,193,2371,58,269,116,0,1.06961436969,-0.353784563713872,-0.536297257405093,8.30840560546198,F,52
2020-05-18,3192,254,1526,46,263,111,0,1.06986149944,-0.423866965373526,-0.637057314294916,6.50418118138207,D+,0
2020-05-17,965,66,1029,147,267,117,2,1.07038050361,-0.351041017335317,-0.607165821083666,8.96379234946027,D,0
2020-05-16,1366,138,1581,87,251,103,2,1.07111280438,-0.351075272064001,-0.59795106598899,12.3028518267144,D-,31
2020-05-15,2451,197,2580,145,250,110,4,1.07229149544,-0.367178343094166,-0.581247812926398,11.0877111209991,D-,23
2020-05-14,1863,153,2128,216,259,102,0,1.07427293555,-0.403876042174809,-0.618407329328732,8.07438969863427,D+,7
2020-05-13,2557,164,2107,152,257,105,3,1.07730400104,-0.417347888441308,-0.592508811692516,6.27123181115974,D,26
2020-05-12,2651,178,2134,54,263,88,1,1.08110928745,-0.431058805368532,-0.611436936668897,6.12378312546769,D+,37
2020-05-11,2606,167,1657,53,232,85,0,1.08573698438,-0.383889461679416,-0.617432767574533,7.46516028883494,D,0
2020-05-10,979,51,1580,115,230,81,2,1.09115643698,-0.338438283659552,-0.583209742783027,9.95685643312461,D-,0
2020-05-09,1142,111,1696,141,228,85,3,1.09744870673,-0.326142713675054,-0.571765472569451,14.5190852666511,D-,21
2020-05-08,2568,209,2054,139,222,77,5,1.1047463463,-0.345636993830209,-0.594392334007839,10.7298584638815,D-,45
2020-05-07,2146,178,1784,84,222,78,1,1.11284382428,-0.446753860363439,-0.624821041436577,8.66459920563789,D+,3
2020-05-06,2219,202,2195,123,216,71,4,1.12186913651,-0.393668735440393,-0.557190353284558,8.17971018841431,D-,17
2020-05-05,2082,137,2183,66,210,70,4,1.13154928035,-0.361780354571025,-0.57035147071416,7.51863524918739,D-,22
2020-05-04,2101,177,1807,84,214,71,5,1.14119536854,-0.429721730789019,-0.671013766678516,5.97103138276562,C-,14
2020-05-03,853,75,1459,102,218,66,0,1.15035358138,-0.481785871960106,-0.70602798237298,5.36461644456379,C,25
2020-05-02,1193,68,1648,90,215,64,2,1.15893061447,-0.482759035468716,-0.686327443779936,3.72943807243462,C-,7
2020-05-01,2675,145,2069,149,218,62,5,1.16646626943,-0.468803160111917,-0.646919208805367,3.71252161683282,D+,8
2020-04-30,1686,147,1541,122,214,74,1,1.17260322876,-0.478550112607325,-0.590437390500762,3.40091517196463,D,9
2020-04-29,1815,138,1610,100,211,76,2,1.17710128842,-0.416812885230805,-0.619635291636238,5.89341121870832,D+,25
2020-04-28,1859,177,1342,32,203,75,3,1.17945188361,-0.425681766967827,-0.614796302182281,6.12988608493173,D+,13
2020-04-27,1623,167,1051,48,189,76,0,1.17891382159,-0.459562548081265,-0.668416387348613,5.82482698977983,C-,3
2020-04-26,602,63,1160,98,180,73,1,1.17573473367,-0.576165746385617,-0.676146225088291,6.54716853178174,C,15
2020-04-25,910,77,1200,118,177,74,2,1.16956529777,-0.539888741589552,-0.666096384490764,9.09073983151581,C-,21
2020-04-24,1549,127,1380,30,175,68,0,1.16074328786,-0.535575751110913,-0.673374496393254,8.32268534556718,C-,0
2020-04-23,1428,95,1248,67,170,75,2,1.1494239582,-0.561746826928533,-0.690185713963011,6.48039148987902,C,6
2020-04-22,1265,143,1342,66,172,73,1,1.13626487054,-0.495719496741426,-0.729294077055218,6.14558787384409,C,12
2020-04-21,1157,84,1143,24,179,77,0,1.12129464258,-0.435606812761034,-0.766260920719651,5.24371266993866,C,7
2020-04-20,1238,72,744,36,172,73,1,1.10519651709,-0.478428303181723,-0.798188345396392,2.4748422557315,C,4
2020-04-19,429,33,790,68,162,73,0,1.0886280726,-0.52383183448445,-0.77256060590276,2.99234604581966,C,23
2020-04-18,674,42,889,56,157,64,4,1.071999043,-0.492988377434588,-0.773433530339903,3.89438559334275,C,14
2020-04-17,1076,85,1038,72,160,58,3,1.05620070805,-0.482031503468193,-0.753866968778144,4.06200463607518,C,9
2020-04-16,941,78,1079,50,152,55,3,1.04212673599,-0.508234532839669,-0.760356396932994,3.47055433803189,C,9
2020-04-15,1098,124,1010,83,156,73,3,1.03041066187,-0.45848296376927,-0.713611397959321,3.54851911071005,C,2
2020-04-14,827,70,753,21,147,57,0,1.02156331255,-0.451863378424351,-0.720841757145545,3.11532929946414,C,0
2020-04-13,881,80,494,7,149,54,0,1.01596043704,-0.491870389141395,-0.716065887962672,2.69400293644816,C,0
2020-04-12,297,23,605,49,138,63,1,1.01388950598,-0.62115545715769,-0.828058631718218,1.08866269188122,C+,0
2020-04-11,441,30,899,80,144,44,1,1.01560212211,-0.551052033457661,-0.707457911486388,4.23586851445942,C+,1
2020-04-10,887,75,951,57,139,69,0,1.02120834991,-0.545522955503287,-0.717837725911019,3.6158033009642,C,0
