Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-06-10,147,,,,,1.09822592783
2020-06-09,92,1564,,,8,1.09795969129
2020-06-08,111,2331,306,146,0,1.09760352664
2020-06-07,118,2899,304,146,1,1.09712852404
2020-06-06,270,2938,291,135,2,1.0964976281899999
2020-06-05,292,4112,297,129,9,1.09566423085
2020-06-04,102,4524,282,122,7,1.09457122567
2020-06-03,132,3459,283,123,8,1.0931511897700001
2020-06-02,94,3411,293,129,3,1.0913286952299999
2020-06-01,207,3125,279,120,0,1.0890260358
2020-05-31,154,3144,269,118,1,1.08617360662
2020-05-30,175,3754,277,120,1,1.0827253591700001
2020-05-29,167,4399,272,89,3,1.07867775346
2020-05-28,89,4049,277,117,6,1.0740875698
2020-05-27,115,3576,293,123,5,1.06908116191
2020-05-26,106,2513,285,117,0,1.06384777094
2020-05-25,125,2828,284,117,0,1.05690991966
2020-05-24,170,2978,270,115,1,1.0504923555299999
2020-05-23,205,3797,262,120,12,1.0449701827
2020-05-22,106,4218,253,125,6,1.04050651253
2020-05-21,98,3816,247,117,14,1.03707731666
2020-05-20,243,4296,260,118,10,1.0345443521
2020-05-19,59,3192,252,114,0,1.03272717261
2020-05-18,48,2195,247,110,0,1.0314506133499999
2020-05-17,148,1627,252,116,2,1.03056701783
2020-05-16,88,2730,236,102,2,1.02996167025
2020-05-15,148,3527,236,109,4,1.02954986221
2020-05-14,219,3001,244,102,0,1.0292710576200002
2020-05-13,153,3106,242,105,2,1.0290829127299999
2020-05-12,54,2838,248,88,2,1.02895622599
2020-05-11,53,2270,230,85,0,1.028871048
2020-05-10,118,1719,228,81,2,1.02881383541
2020-05-09,142,2622,226,85,3,1.0287754323799998
2020-05-08,139,3094,220,77,5,1.02874966652
2020-05-07,85,2813,220,78,1,1.02873238456
2020-05-06,124,3604,214,71,4,1.02872079535
2020-05-05,66,2904,209,70,4,1.0287130247299998
2020-05-04,84,2278,210,69,5,1.0287078149700002
2020-05-03,102,1847,213,64,0,1.0287043223299999
2020-05-02,90,2508,210,62,2,1.02870198095
2020-05-01,151,2875,213,60,5,1.02870041139
2020-04-30,124,2624,211,72,1,1.02869935924
2020-04-29,101,2493,208,74,2,1.02869865395
2020-04-28,32,2197,201,75,2,1.0286981811700002
2020-04-27,48,1314,190,76,1,1.02869786425
2020-04-26,98,1473,180,73,1,1.02878394196
2020-04-25,118,2074,177,74,2,1.0288879805700002
2020-04-24,31,2144,175,68,0,1.02900976594
2020-04-23,67,1677,173,75,2,1.0291512673799998
2020-04-22,66,1702,172,73,1,1.02932316983
2020-04-21,24,1289,179,77,0,1.02951840062
2020-04-20,36,788,,,1,1.02970014411
2020-04-19,68,792,,,0,1.02992209942
2020-04-18,57,933,,,4,1.03019316189
2020-04-17,72,1060,,,3,1.03052419682
2020-04-16,50,1087,,,3,1.0309284791600002
2020-04-15,83,1018,,,3,1.0314222346
2020-04-14,21,779,,,0,1.0320253082100002
2020-04-13,7,505,,,0,1.03276199515
2020-04-12,49,615,,,1,1.03366207979
2020-04-11,81,904,,,1,1.0347621460299998
2020-04-10,57,969,,,0,1.03610724389
2020-04-09,63,791,,,0,1.0377530235299999
2020-04-08,89,982,,,2,1.0397684728
2020-04-07,40,760,,,1,1.04223939728
2020-04-06,49,516,,,0,1.04527271472
2020-04-05,47,641,,,0,1.04900140374
2020-04-04,70,741,,,1,1.05358938953
2020-04-03,55,896,,,0,1.0592345987
2020-04-02,54,1190,,,3,1.06616690874
2020-04-01,104,1095,,,3,1.07463650391
2020-03-31,38,655,,,3,1.0848891351999999
2020-03-30,33,732,,,0,1.0971300879700001
2020-03-29,24,760,,,1,1.1114869677099999
2020-03-28,79,962,,,0,1.12798519896
2020-03-27,67,829,,,2,1.14654250811
2020-03-26,64,982,,,0,1.16697562735
2020-03-25,36,585,,,1,1.18900798126
2020-03-24,25,514,,,0,1.21227355668
2020-03-23,28,337,,,0,1.2363192304200001
2020-03-22,17,886,,,0,1.26060991962
2020-03-21,13,446,,,0,1.28454223984
2020-03-20,12,457,,,0,1.30747592815
2020-03-19,10,228,,,0,1.32879270904
2020-03-18,12,243,,,0,1.34798038981
2020-03-17,7,148,,,0,1.36471644163
2020-03-16,5,139,,,0,1.3789108077599999
2020-03-15,3,93,,,0,1.3906849052399999
2020-03-14,8,117,,,0,1.4003019939599999
2020-03-13,0,83,,,0,1.4080865880700002
2020-03-12,,74,,,0,1.4143626061
2020-03-11,1,49,,,0,1.41941912569
2020-03-10,,56,,,0,1.42349826829
2020-03-09,1,40,,,0,1.42679592003
2020-03-08,0,0,,,0,1.42946794549
2020-03-07,,0,,,0,1.4316376696200002
2020-03-06,0,45,,,0,1.43340273405
2020-03-05,0,25,,,0,1.43484073574
2020-03-04,,0,,,0,1.43601364257
2020-03-03,0,14,,,0,1.4369711824899998
2020-03-02,0,15,,,0,1.4377534341999998
2020-03-01,0,0,,,0,1.44127044252
