Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-07-10,1133,,,,10,1.09601067173
2020-07-09,1292,7315,672,227,26,1.1004631414200001
2020-07-08,1333,3514,691,236,7,1.10494372909
2020-07-07,1010,6786,679,234,3,1.10945892737
2020-07-06,1028,8037,659,224,0,1.1140192031
2020-07-05,663,4157,634,203,3,1.11862091334
2020-07-04,413,5649,624,197,3,1.12324339775
2020-07-03,713,6862,594,193,6,1.12791961045
2020-07-02,652,5963,584,187,9,1.13262141235
2020-07-01,570,7001,556,193,5,1.1373622362
2020-06-30,779,7746,542,192,10,1.1421182111
2020-06-29,456,9918,510,176,4,1.14670816448
2020-06-28,146,6108,485,175,3,1.1512899669299999
2020-06-27,539,7952,492,170,0,1.1558591713500002
2020-06-26,477,1583,467,179,17,1.1604103348
2020-06-25,501,1261,451,166,7,1.16493682276
2020-06-24,350,3055,437,161,26,1.16943060099
2020-06-23,140,4297,406,154,4,1.17388191532
2020-06-22,171,3999,376,152,0,1.17827894472
2020-06-21,420,4081,361,142,2,1.18260734883
2020-06-20,396,5229,363,142,10,1.18684979924
2020-06-19,280,4893,344,138,7,1.1909856518200002
2020-06-18,127,5037,335,141,7,1.1949903985600001
2020-06-17,196,5177,351,149,10,1.1988350583399998
2020-06-16,241,4030,364,151,12,1.20248563843
2020-06-15,196,3871,346,138,0,1.2059018616700001
2020-06-14,290,4188,321,143,4,1.2043932575299998
2020-06-13,127,3815,336,150,7,1.2025476086700002
2020-06-12,160,4712,311,150,8,1.20031292016
2020-06-11,246,3606,325,156,4,1.19763383719
2020-06-10,143,4233,312,143,13,1.1944536649600002
2020-06-09,83,3658,315,146,8,1.19071740871
2020-06-08,108,3108,327,149,0,1.18637595797
2020-06-07,109,3332,322,148,1,1.18139138397
2020-06-06,258,3634,309,137,2,1.17574309066
2020-06-05,274,4712,315,131,9,1.1694342374700002
2020-06-04,102,4822,300,123,6,1.1624975072600001
2020-06-03,128,3343,296,124,9,1.1549990586
2020-06-02,89,2919,306,130,3,1.14703943331
2020-06-01,200,3182,292,121,0,1.1387504832100002
2020-05-31,150,3280,283,120,1,1.1302880895999998
2020-05-30,170,3328,291,122,1,1.12182115803
2020-05-29,163,3925,262,100,3,1.1135186342299999
2020-05-28,87,3477,291,119,6,1.10553648684
2020-05-27,112,2718,307,125,5,1.09800675815
2020-05-26,105,2311,301,119,0,1.09103021654
2020-05-25,120,2535,300,119,0,1.0846732539100001
2020-05-24,170,2907,286,117,1,1.07896876325
2020-05-23,202,2794,278,122,11,1.0739200691500002
2020-05-22,104,3126,269,127,7,1.0695066891299998
2020-05-21,95,2660,262,119,14,1.06569074639
2020-05-20,240,3168,275,120,10,1.06242311534
2020-05-19,58,2371,269,116,0,1.05964872028
2020-05-18,46,1526,263,111,0,1.05731072302
2020-05-17,147,1029,267,117,2,1.0553535714
2020-05-16,87,1581,251,103,2,1.0537250263299998
2020-05-15,145,2580,250,110,4,1.05237735426
2020-05-14,216,2128,259,102,0,1.05126788661
2020-05-13,152,2107,257,105,3,1.05035913064
2020-05-12,54,2134,263,88,1,1.04961858509
2020-05-11,53,1657,232,85,0,1.0490183784799998
2020-05-10,115,1580,230,81,2,1.04853481611
2020-05-09,141,1696,228,85,3,1.04814789456
2020-05-08,139,2054,222,77,5,1.04784082208
2020-05-07,84,1784,222,78,1,1.04759956744
2020-05-06,123,2195,216,71,4,1.0474124498200001
2020-05-05,66,2183,210,70,4,1.04726977444
2020-05-04,84,1807,214,71,5,1.04716351477
2020-05-03,102,1459,218,66,0,1.04708703932
2020-05-02,90,1648,215,64,2,1.04703487806
2020-05-01,149,2069,218,62,5,1.0470025250700001
2020-04-30,122,1541,214,74,1,1.04698627261
2020-04-29,100,1610,211,76,2,1.0469830704799998
2020-04-28,32,1342,203,75,3,1.04695598374
2020-04-27,48,1051,189,76,0,1.0469519593799999
2020-04-26,98,1160,180,73,1,1.04696476129
2020-04-25,118,1200,177,74,2,1.04699213102
2020-04-24,30,1380,175,68,0,1.04703075807
2020-04-23,67,1248,170,75,2,1.04707905216
2020-04-22,66,1342,172,73,1,1.04714712339
2020-04-21,24,1143,179,77,0,1.04721931192
2020-04-20,36,744,172,73,1,1.047297377
2020-04-19,68,790,162,73,0,1.0473837036700002
2020-04-18,56,889,157,64,4,1.04748152781
2020-04-17,72,1038,160,58,3,1.04759524349
2020-04-16,50,1079,152,55,3,1.0477308229200002
2020-04-15,83,1010,156,73,3,1.04789639095
2020-04-14,21,753,147,57,0,1.04810301206
2020-04-13,7,494,149,54,0,1.04836576941
2020-04-12,49,605,138,63,1,1.0487052457200001
2020-04-11,80,899,144,44,1,1.0491495539
2020-04-10,57,951,139,69,0,1.0497371173799999
2020-04-09,63,765,146,45,0,1.05052046554
2020-04-08,89,969,153,49,2,1.05157138885
2020-04-07,40,753,143,71,1,1.0529878763200002
2020-04-06,49,510,145,73,0,1.05490328776
2020-04-05,47,629,144,70,0,1.0574980630600002
