Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-07-17,405,,,,3,1.06742049062
2020-07-16,873,7086,682,235,11,1.07329318764
2020-07-15,911,5010,711,245,22,1.0793333327299999
2020-07-14,865,4522,722,238,9,1.08545848823
2020-07-13,540,10288,712,237,1,1.0916522021
2020-07-12,814,6791,674,235,2,1.09796074533
2020-07-11,1251,4199,675,233,9,1.10439907424
2020-07-10,1133,6890,671,231,10,1.11096443608
2020-07-09,1292,7315,672,227,26,1.1176150279500001
2020-07-08,1333,3514,691,236,7,1.12435775814
2020-07-07,1010,6786,679,234,3,1.13117650808
2020-07-06,1028,8037,659,224,0,1.1380495445
2020-07-05,663,4157,634,203,3,1.14498510608
2020-07-04,413,5649,624,197,3,1.15198769144
2020-07-03,713,6862,594,193,6,1.15911416431
2020-07-02,652,5963,584,187,9,1.16630990983
2020-07-01,570,7001,556,193,5,1.17354911785
2020-06-30,779,7746,542,192,10,1.18080039358
2020-06-29,456,9918,510,176,4,1.1871655999500001
2020-06-28,146,6108,485,175,3,1.1935277105700002
2020-06-27,539,7952,492,170,0,1.19988053314
2020-06-26,477,1583,467,179,17,1.20621643733
2020-06-25,501,1261,451,166,7,1.21252607789
2020-06-24,350,3055,437,161,26,1.21879811588
2020-06-23,140,4297,406,154,4,1.22501873906
2020-06-22,171,3999,376,152,0,1.23117115301
2020-06-21,420,4081,361,142,2,1.23723488751
2020-06-20,396,5229,363,142,10,1.24318509672
2020-06-19,280,4893,344,138,7,1.24899216985
2020-06-18,127,5037,335,141,7,1.25462091506
2020-06-17,196,5177,351,149,10,1.2600296243200002
2020-06-16,241,4030,364,151,12,1.2651692640899999
2020-06-15,196,3871,346,138,0,1.26998118359
2020-06-14,290,4188,321,143,4,1.2678267373
2020-06-13,127,3815,336,150,7,1.2651890395799998
2020-06-12,160,4712,311,150,8,1.26199414462
2020-06-11,246,3606,325,156,4,1.2581632951700001
2020-06-10,143,4233,312,143,13,1.2536158045
2020-06-09,83,3658,315,146,8,1.24827339393
2020-06-08,108,3108,327,149,0,1.24206616232
2020-06-07,109,3332,322,148,1,1.23494014389
2020-06-06,258,3634,309,137,2,1.22686608391
2020-06-05,274,4712,315,131,9,1.21784860248
2020-06-04,102,4822,300,123,6,1.20793442627
2020-06-03,128,3343,296,124,9,1.1972180294399999
2020-06-02,89,2919,306,130,3,1.18584293078
2020-06-01,200,3182,292,121,0,1.17399731237
2020-05-31,150,3280,283,120,1,1.16190362742
2020-05-30,170,3328,291,122,1,1.14980291706
2020-05-29,163,3925,262,100,3,1.13793628211
2020-05-28,87,3477,291,119,6,1.12652631173
2020-05-27,112,2718,307,125,5,1.11576146195
2020-05-26,105,2311,301,119,0,1.1057855719399998
2020-05-25,120,2535,300,119,0,1.0966934358
2020-05-24,170,2907,286,117,1,1.08853205255
2020-05-23,202,2794,278,122,11,1.08130623202
2020-05-22,104,3126,269,127,7,1.07498681289
2020-05-21,95,2660,262,119,14,1.06951981099
2020-05-20,240,3168,275,120,10,1.0648351864799999
2020-05-19,58,2371,269,116,0,1.06085440365
2020-05-18,46,1526,263,111,0,1.05749640566
2020-05-17,147,1029,267,117,2,1.0546819644299998
2020-05-16,87,1581,251,103,2,1.05233657337
2020-05-15,145,2580,250,110,4,1.05039214938
2020-05-14,216,2128,259,102,0,1.04878783162
2020-05-13,152,2107,257,105,3,1.04747014046
2020-05-12,54,2134,263,88,1,1.0463927149799999
2020-05-11,53,1657,232,85,0,1.04551579739
2020-05-10,115,1580,230,81,2,1.04480558721
2020-05-09,141,1696,228,85,3,1.04423354892
2020-05-08,139,2054,222,77,5,1.04377572803
2020-05-07,84,1784,222,78,1,1.04341210767
2020-05-06,123,2195,216,71,4,1.04312602358
2020-05-05,66,2183,210,70,4,1.0429036444600002
2020-05-04,84,1807,214,71,5,1.0427335187200002
2020-05-03,102,1459,218,66,0,1.0426061846999999
2020-05-02,90,1648,215,64,2,1.0425138377399998
2020-05-01,149,2069,218,62,5,1.0424500484299999
2020-04-30,122,1541,214,74,1,1.04240952604
2020-04-29,100,1610,211,76,2,1.04238791749
2020-04-28,32,1342,203,75,3,1.0423322605299998
2020-04-27,48,1051,189,76,0,1.04230662473
2020-04-26,98,1160,180,73,1,1.04230740905
2020-04-25,118,1200,177,74,2,1.04232633221
2020-04-24,30,1380,175,68,0,1.04236168248
2020-04-23,67,1248,170,75,2,1.04240978427
2020-04-22,66,1342,172,73,1,1.04248525584
2020-04-21,24,1143,179,77,0,1.04256455297
2020-04-20,36,744,172,73,1,1.0426493621100001
2020-04-19,68,790,162,73,0,1.04274197153
2020-04-18,56,889,157,64,4,1.04284548877
2020-04-17,72,1038,160,58,3,1.04296413811
2020-04-16,50,1079,152,55,3,1.0431036681799999
2020-04-15,83,1010,156,73,3,1.0432719111700002
2020-04-14,21,753,147,57,0,1.04347955159
2020-04-13,7,494,149,54,0,1.0437411850799998
2020-04-12,49,605,138,63,1,1.04407677897
2020-04-11,80,899,144,44,1,1.0445136876799999
2020-04-10,57,951,139,69,0,1.045089432
2020-04-09,63,765,146,45,0,1.04585552564
2020-04-08,89,969,153,49,2,1.04688272396
2020-04-07,40,753,143,71,1,1.04826816711
2020-04-06,49,510,145,73,0,1.05014494201
2020-04-05,47,629,144,70,0,1.0526944534799998
2020-04-04,70,730,143,70,1,1.05616130698
2020-04-03,55,894,131,66,0,1.0608683327200001
2020-04-02,54,1176,129,67,3,1.06722457487
2020-04-01,104,1078,117,50,3,1.07571085929
2020-03-31,38,640,,,3,1.0868208537200001
2020-03-30,33,729,,,0,1.1009474346700001
2020-03-29,24,748,,,0,1.11825116183
2020-03-28,79,917,,,1,1.13859509001
2020-03-27,66,782,,,2,1.16159474843
2020-03-26,64,926,,,0,1.1867314567799998
2020-03-25,36,575,,,0,1.213442423
2020-03-24,25,498,,,1,1.24115076955
2020-03-23,28,333,,,0,1.2692506078
2020-03-22,17,846,,,0,1.2970797338700002
2020-03-21,13,437,,,0,1.32390657551
2020-03-20,12,430,,,0,1.34895038377
2020-03-19,10,229,,,0,1.37145433097
2020-03-18,12,245,,,,1.39081923028
2020-03-17,7,145,,,,1.4067561503600001
2020-03-16,5,136,,,,1.41935393253
2020-03-15,3,92,,,,1.42900310128
2020-03-14,8,118,,,,1.4362381581900001
2020-03-13,0,83,,,,1.4415947299399998
2020-03-12,0,73,,,,1.44553404898
2020-03-11,1,45,,,,1.4484228535299999
2020-03-10,0,56,,,,1.4505312004
2020-03-09,1,41,,,,1.45211516753
2020-03-08,0,0,,,,1.45324045533
2020-03-07,0,0,,,,1.45406459946
2020-03-06,1,47,,,,1.45466880747
2020-03-05,0,26,,,,1.45511225062
2020-03-04,0,0,,,,1.45543805315
2020-03-03,2,14,,,,1.4556776690399997
2020-03-02,0,15,,,,1.4558540657799999
2020-03-01,0,0,,,,1.4563509307799998
2020-02-29,0,0,,,,
2020-02-28,0,7,,,,
2020-02-27,0,4,,,,
2020-02-26,0,0,,,,
2020-02-25,0,0,,,,
2020-02-24,0,0,,,,
2020-02-23,0,0,,,,
